algorithm_name,run_id,TOTAL_TAGS,BIT_ERROR_RATE,MISSING_RATE,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,FP,FN,Reliability,Goodput,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
LODS_MTI,30,500,0.09500000000000001,0.5,93825.0,0.09382500000000002,0.00034024500000000003,15,0,15,0,0.0,10.0,0.0,0.98,5222.488675726086,93.825,0.093825,0.09416524500000002,33.333333333333336,188.33049000000005,2.1316280309086064,5329.070077271515,0.008835054112125002,1.0
LODS_MTI_128b,30,500,0.09500000000000001,0.5,96760.0,0.09676000000000001,0.0003398065,16,0,16,0,0.0,15.0,0.0,0.97,5012.401818933444,96.76,0.09676,0.09709980650000001,31.25,194.199613,2.066969822240595,5167.4245556014885,0.00939537727694,1.0
CT_MTI,18,500,0.06999999999999999,0.5,243100.0,0.24309999999999793,0.0006570574000000013,242,92,144,6,0.38016528925619836,71.0,6.0,0.846,1740.0246812011517,243.1,0.2431,0.24375705739999792,2.0661157024793386,487.51411479999587,0.8227067050596463,2056.7667626491157,0.0592573406539395,0.5950413223140496
CR_MTI,18,500,0.06999999999999999,0.5,1393055.0,1.3930549999999975,0.004169450000000017,510,4,505,1,0.00784313725490196,164.0,0.0,0.6719999999999999,241.1965069577296,1393.055,1.393055,1.3972244499999975,0.9803921568627451,2794.448899999995,0.14356934937960095,358.9233734490024,1.9464105061947465,0.9901960784313726
CPT,18,500,0.06999999999999999,0.5,207225.0,0.20722500000000046,0.0005267249999999983,258,148,51,59,0.5736434108527132,22.0,0.0,0.956,2306.6714923392447,207.225,0.207225,0.20775172500000047,1.937984496124031,415.50345000000095,0.965134515623115,2412.8362890577873,0.043051351213125096,0.19767441860465115
ECUMI,18,500,0.06999999999999999,0.5,257052.5,0.25705249999999796,0.0006563562499999996,378,45,86,247,0.11904761904761904,20.0,19.0,0.922,1793.4079614086615,257.0525,0.2570525,0.25770885624999795,1.3227513227513228,515.4177124999959,0.7780511763161222,1945.1279407903053,0.0662447057712026,0.2275132275132275
ISMTI,18,500,0.06999999999999999,0.5,83320.0,0.08332,0.00048416575,19,0,18,1,0.0,62.0,7.0,0.862,5172.827652424387,83.32,0.08332,0.08380416575,26.31578947368421,167.6083315,2.400384061449832,6000.960153624579,0.006982563090290001,0.9473684210526315
LODS_MTI,18,500,0.06999999999999999,0.5,93825.0,0.09382500000000002,0.00033801300000000007,15,0,15,0,0.0,7.0,1.0,0.984,5243.804956035172,93.825,0.093825,0.09416301300000002,33.333333333333336,188.32602600000004,2.1316280309086064,5329.070077271515,0.008834844694725003,1.0
LODS_MTI_128b,18,500,0.06999999999999999,0.5,96760.0,0.09676000000000001,0.0003395905000000001,16,0,16,0,0.0,5.0,0.0,0.99,5115.750310045473,96.76,0.09676,0.09709959050000001,31.25,194.19918100000004,2.066969822240595,5167.4245556014885,0.009395356376780002,1.0
CT_MTI,15,500,0.08,0.5,232650.0,0.23264999999999808,0.0006308910000000008,231,83,145,3,0.3593073593073593,81.0,15.0,0.808,1736.514076939609,232.65,0.23265,0.23328089099999808,2.1645021645021645,466.5617819999962,0.8596604341285192,2149.151085321298,0.05427279929114955,0.6277056277056277
CR_MTI,15,500,0.08,0.5,1394850.0,1.3948499999999975,0.004173937500000021,510,2,508,0,0.00392156862745098,173.0,0.0,0.654,234.43381008710617,1394.85,1.39485,1.3990239374999975,0.9803921568627451,2798.0478749999947,0.1433845933254472,358.461483313618,1.9514285392218715,0.996078431372549
CPT,15,500,0.08,0.5,206065.0,0.20606500000000036,0.0005238249999999983,258,132,59,67,0.5116279069767442,16.0,0.0,0.968,2348.773445272123,206.065,0.206065,0.20658882500000036,1.937984496124031,413.1776500000007,0.9705675393686458,2426.4188484216147,0.04257072622362507,0.22868217054263565
ECUMI,15,500,0.08,0.5,256312.5,0.25631249999999783,0.0006545062499999997,378,51,78,249,0.1349206349206349,20.0,20.0,0.92,1794.684223360156,256.3125,0.2563125,0.25696700624999785,1.3227513227513228,513.9340124999957,0.7802974884174592,1950.7437210436478,0.06586385578945257,0.20634920634920634
ISMTI,15,500,0.08,0.5,104245.0,0.10424500000000005,0.0005435765499999999,24,0,23,1,0.0,59.0,12.0,0.858,4115.305290421603,104.245,0.104245,0.10478857655000004,20.833333333333332,209.5771531000001,1.9185572449517962,4796.39311237949,0.010923685162454755,0.9583333333333334
LODS_MTI,15,500,0.08,0.5,93825.0,0.09382500000000002,0.0003406410000000001,15,0,15,0,0.0,11.0,0.0,0.978,5211.830535571543,93.825,0.093825,0.09416564100000002,33.333333333333336,188.33128200000004,2.1316280309086064,5329.070077271515,0.008835091266825003,1.0
LODS_MTI_128b,15,500,0.08,0.5,96760.0,0.09676000000000001,0.0003390505000000001,16,0,16,0,0.0,6.0,0.0,0.988,5105.41546093427,96.76,0.09676,0.0970990505,31.25,194.19810100000004,2.066969822240595,5167.4245556014885,0.00939530412638,1.0
CT_MTI,6,500,0.015,0.5,288860.0,0.28885999999999823,0.000774935000000001,286,126,160,0,0.4405594405594406,31.0,0.0,0.938,1623.6239008516236,288.86,0.28886,0.2896349349999982,1.7482517482517483,579.2698699999963,0.6923769300006923,1730.942325001731,0.08366394732409949,0.5594405594405595
CR_MTI,6,500,0.015,0.5,1394850.0,1.3948499999999975,0.004173937500000021,510,1,509,0,0.00196078431372549,49.0,0.0,0.902,323.3322579488834,1394.85,1.39485,1.3990239374999975,0.9803921568627451,2798.0478749999947,0.1433845933254472,358.461483313618,1.9514285392218715,0.9980392156862745
CPT,6,500,0.015,0.5,205775.0,0.20577500000000043,0.000523099999999998,258,128,61,69,0.49612403100775193,1.0,0.0,0.998,2424.978738913862,205.775,0.205775,0.20629810000000043,1.937984496124031,412.59620000000086,0.9719353662981411,2429.838415745353,0.04245099152750009,0.2364341085271318
ECUMI,6,500,0.015,0.5,260382.5,0.26038249999999813,0.0006646812499999995,378,64,76,238,0.1693121693121693,1.0,3.0,0.992,1904.8899215577082,260.3825,0.2603825,0.26104718124999815,1.3227513227513228,522.0943624999964,0.7681007748216566,1920.2519370541413,0.06797211767182765,0.20105820105820105
ISMTI,6,500,0.015,0.5,127695.0,0.12769500000000006,0.0006773790000000001,29,0,28,1,0.0,11.0,1.0,0.976,3821.606170954227,127.695,0.127695,0.12837237900000006,17.24137931034483,256.7447580000001,1.5662320372763225,3915.580093190806,0.016392510936405008,0.9655172413793104
LODS_MTI,6,500,0.015,0.5,87955.0,0.087955,0.00034648600000000007,13,0,13,0,0.0,0.0,0.0,1.0,5684.725143539309,87.955,0.087955,0.08830148600000001,38.46153846153846,176.60297200000005,2.273890057415724,5684.725143539309,0.007766557201130002,1.0
LODS_MTI_128b,6,500,0.015,0.5,96760.0,0.09676000000000001,0.00033969850000000005,16,0,16,0,0.0,0.0,0.0,1.0,5167.4245556014885,96.76,0.09676,0.09709969850000001,31.25,194.19939700000003,2.066969822240595,5167.4245556014885,0.009395366826860001,1.0
CT_MTI,24,500,0.075,0.5,269010.0,0.26900999999999803,0.0007249788000000013,267,108,156,3,0.4044943820224719,59.0,8.0,0.866,1609.6055908702276,269.01,0.26901,0.269734978799998,1.8726591760299625,539.469957599996,0.7434667856213524,1858.6669640533808,0.07256140664698747,0.5842696629213483
CR_MTI,24,500,0.075,0.5,1394850.0,1.3948499999999975,0.00417393750000002,510,4,506,0,0.00784313725490196,166.0,0.0,0.6679999999999999,239.4522708534968,1394.85,1.39485,1.3990239374999975,0.9803921568627451,2798.0478749999947,0.1433845933254472,358.461483313618,1.9514285392218715,0.9921568627450981
CPT,24,500,0.075,0.5,205485.0,0.20548500000000033,0.0005223749999999983,258,124,63,71,0.4806201550387597,33.0,0.0,0.9339999999999999,2272.671971190111,205.485,0.205485,0.20600737500000033,1.937984496124031,412.0147500000006,0.9733070540428741,2433.2676351071855,0.042331425451875064,0.2441860465116279
ECUMI,24,500,0.075,0.5,257792.5,0.2577924999999979,0.0006582062499999998,378,56,77,245,0.14814814814814814,23.0,17.0,0.92,1784.3808489385844,257.7925,0.2577925,0.25845070624999794,1.3227513227513228,516.9014124999959,0.77581776040808,1939.5444010202004,0.0666266536909526,0.2037037037037037
ISMTI,24,500,0.075,0.5,112165.0,0.11216500000000007,0.0005491799500000001,26,0,25,1,0.0,66.0,5.0,0.858,3824.7225070209065,112.165,0.112165,0.11271417995000008,19.23076923076923,225.42835990000015,1.7830874158605625,4457.718539651406,0.012642585994091758,0.9615384615384616
LODS_MTI,24,500,0.075,0.5,93825.0,0.09382500000000002,0.00034146900000000006,15,0,15,0,0.0,6.0,0.0,0.988,5265.121236344257,93.825,0.093825,0.09416646900000002,33.333333333333336,188.332938,2.1316280309086064,5329.070077271515,0.008835168953925002,1.0
LODS_MTI_128b,24,500,0.075,0.5,96760.0,0.09676000000000001,0.0003395905000000001,16,0,16,0,0.0,7.0,1.0,0.984,5084.745762711865,96.76,0.09676,0.09709959050000001,31.25,194.19918100000004,2.066969822240595,5167.4245556014885,0.009395356376780002,1.0
CT_MTI,8,500,0.06499999999999999,0.5,289430.0,0.28942999999999824,0.0007781402000000005,287,113,172,2,0.39372822299651566,40.0,11.0,0.898,1551.3250181391008,289.43,0.28943,0.29020814019999824,1.7421602787456445,580.4162803999965,0.691013371108731,1727.5334277718273,0.0839949420180855,0.5993031358885017
