total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,Recall,Drift_Percent,Payload_Bits,Run_ID
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.498,0.4,256,16
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.506,0.4,256,17
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.484,0.4,256,18
96560.0,0.09656,0.0,16,0,16,0,0.0,0.972,0.4,128,16
96560.0,0.09656,0.0,16,0,16,0,0.0,0.964,0.4,128,17
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.494,0.4,256,19
96560.0,0.09656,0.0,16,0,16,0,0.0,0.976,0.4,128,18
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.516,0.4,256,21
96560.0,0.09656,0.0,16,0,16,0,0.0,0.976,0.4,128,20
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.482,0.4,256,22
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.5,0.4,256,23
96560.0,0.09656,0.0,16,0,16,0,0.0,0.968,0.4,128,21
96560.0,0.09656,0.0,16,0,16,0,0.0,0.962,0.4,128,22
96560.0,0.09656,0.0,16,0,16,0,0.0,0.968,0.4,128,19
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.498,0.4,256,24
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.516,0.4,256,20
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.514,0.4,256,25
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.516,0.4,256,26
96560.0,0.09656,0.0,16,0,16,0,0.0,0.96,0.4,128,25
96560.0,0.09656,0.0,16,0,16,0,0.0,0.976,0.4,128,26
96560.0,0.09656,0.0,16,0,16,0,0.0,0.968,0.4,128,23
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.49,0.4,256,27
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.504,0.4,256,28
96560.0,0.09656,0.0,16,0,16,0,0.0,0.968,0.4,128,28
96560.0,0.09656,0.0,16,0,16,0,0.0,0.964,0.4,128,24
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.502,0.4,256,29
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.484,0.4,256,30
96560.0,0.09656,0.0,16,0,16,0,0.0,0.972,0.4,128,29
96560.0,0.09656,0.0,16,0,16,0,0.0,0.962,0.4,128,30
96560.0,0.09656,0.0,16,0,16,0,0.0,0.964,0.4,128,27
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.484,0.4,256,31
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.478,0.4,256,32
96560.0,0.09656,0.0,16,0,16,0,0.0,0.962,0.4,128,31
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.512,0.4,256,33
96560.0,0.09656,0.0,16,0,16,0,0.0,0.974,0.4,128,32
96560.0,0.09656,0.0,16,0,16,0,0.0,0.976,0.4,128,33
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.484,0.4,256,35
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.504,0.4,256,36
96560.0,0.09656,0.0,16,0,16,0,0.0,0.966,0.4,128,34
96560.0,0.09656,0.0,16,0,16,0,0.0,0.968,0.4,128,36
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.478,0.4,256,37
96560.0,0.09656,0.0,16,0,16,0,0.0,0.966,0.4,128,37
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.518,0.4,256,38
96560.0,0.09656,0.0,16,0,16,0,0.0,0.976,0.4,128,38
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.482,0.4,256,34
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.486,0.4,256,39
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.43,0.44999999999999996,256,0
96560.0,0.09656,0.0,16,0,16,0,0.0,0.974,0.4,128,39
96560.0,0.09656,0.0,16,0,16,0,0.0,0.974,0.4,128,35
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.448,0.44999999999999996,256,1
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.44,0.44999999999999996,256,3
96560.0,0.09656,0.0,16,0,16,0,0.0,0.86,0.44999999999999996,128,2
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.426,0.44999999999999996,256,2
96560.0,0.09656,0.0,16,0,16,0,0.0,0.878,0.44999999999999996,128,1
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.444,0.44999999999999996,256,4
96560.0,0.09656,0.0,16,0,16,0,0.0,0.874,0.44999999999999996,128,3
96560.0,0.09656,0.0,16,0,16,0,0.0,0.858,0.44999999999999996,128,0
96560.0,0.09656,0.0,16,0,16,0,0.0,0.864,0.44999999999999996,128,4
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.448,0.44999999999999996,256,5
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.454,0.44999999999999996,256,6
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.428,0.44999999999999996,256,7
96560.0,0.09656,0.0,16,0,16,0,0.0,0.864,0.44999999999999996,128,5
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.444,0.44999999999999996,256,8
96560.0,0.09656,0.0,16,0,16,0,0.0,0.856,0.44999999999999996,128,6
96560.0,0.09656,0.0,16,0,16,0,0.0,0.866,0.44999999999999996,128,7
96560.0,0.09656,0.0,16,0,16,0,0.0,0.868,0.44999999999999996,128,8
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.438,0.44999999999999996,256,9
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.432,0.44999999999999996,256,10
96560.0,0.09656,0.0,16,0,16,0,0.0,0.862,0.44999999999999996,128,9
96560.0,0.09656,0.0,16,0,16,0,0.0,0.868,0.44999999999999996,128,11
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.438,0.44999999999999996,256,12
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.436,0.44999999999999996,256,11
96560.0,0.09656,0.0,16,0,16,0,0.0,0.868,0.44999999999999996,128,10
96560.0,0.09656,0.0,16,0,16,0,0.0,0.842,0.44999999999999996,128,12
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.446,0.44999999999999996,256,13
96560.0,0.09656,0.0,16,0,16,0,0.0,0.866,0.44999999999999996,128,13
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.43,0.44999999999999996,256,14
96560.0,0.09656,0.0,16,0,16,0,0.0,0.864,0.44999999999999996,128,14
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.402,0.44999999999999996,256,15
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.448,0.44999999999999996,256,16
96560.0,0.09656,0.0,16,0,16,0,0.0,0.882,0.44999999999999996,128,16
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.43,0.44999999999999996,256,18
96560.0,0.09656,0.0,16,0,16,0,0.0,0.864,0.44999999999999996,128,15
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.45,0.44999999999999996,256,17
96560.0,0.09656,0.0,16,0,16,0,0.0,0.852,0.44999999999999996,128,17
96560.0,0.09656,0.0,16,0,16,0,0.0,0.882,0.44999999999999996,128,18
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.436,0.44999999999999996,256,19
96560.0,0.09656,0.0,16,0,16,0,0.0,0.866,0.44999999999999996,128,19
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.464,0.44999999999999996,256,20
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.454,0.44999999999999996,256,21
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.43,0.44999999999999996,256,22
96560.0,0.09656,0.0,16,0,16,0,0.0,0.868,0.44999999999999996,128,20
96560.0,0.09656,0.0,16,0,16,0,0.0,0.866,0.44999999999999996,128,22
96560.0,0.09656,0.0,16,0,16,0,0.0,0.86,0.44999999999999996,128,21
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.452,0.44999999999999996,256,23
96560.0,0.09656,0.0,16,0,16,0,0.0,0.86,0.44999999999999996,128,23
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.448,0.44999999999999996,256,24
96560.0,0.09656,0.0,16,0,16,0,0.0,0.864,0.44999999999999996,128,24
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.452,0.44999999999999996,256,26
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.468,0.44999999999999996,256,25
96560.0,0.09656,0.0,16,0,16,0,0.0,0.866,0.44999999999999996,128,25
96560.0,0.09656,0.0,16,0,16,0,0.0,0.868,0.44999999999999996,128,26
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.436,0.44999999999999996,256,27
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.444,0.44999999999999996,256,28
96560.0,0.09656,0.0,16,0,16,0,0.0,0.862,0.44999999999999996,128,28
96560.0,0.09656,0.0,16,0,16,0,0.0,0.854,0.44999999999999996,128,27
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.462,0.44999999999999996,256,29
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.432,0.44999999999999996,256,30
96560.0,0.09656,0.0,16,0,16,0,0.0,0.872,0.44999999999999996,128,29
96560.0,0.09656,0.0,16,0,16,0,0.0,0.866,0.44999999999999996,128,30
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.43,0.44999999999999996,256,31
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.416,0.44999999999999996,256,32
96560.0,0.09656,0.0,16,0,16,0,0.0,0.862,0.44999999999999996,128,31
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.446,0.44999999999999996,256,33
96560.0,0.09656,0.0,16,0,16,0,0.0,0.852,0.44999999999999996,128,33
96560.0,0.09656,0.0,16,0,16,0,0.0,0.866,0.44999999999999996,128,32
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.428,0.44999999999999996,256,34
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.44,0.44999999999999996,256,35
96560.0,0.09656,0.0,16,0,16,0,0.0,0.862,0.44999999999999996,128,34
96560.0,0.09656,0.0,16,0,16,0,0.0,0.876,0.44999999999999996,128,35
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.444,0.44999999999999996,256,36
96560.0,0.09656,0.0,16,0,16,0,0.0,0.852,0.44999999999999996,128,36
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.43,0.44999999999999996,256,37
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.456,0.44999999999999996,256,38
96560.0,0.09656,0.0,16,0,16,0,0.0,0.866,0.44999999999999996,128,37
96560.0,0.09656,0.0,16,0,16,0,0.0,0.86,0.44999999999999996,128,38
96560.0,0.09656,0.0,16,0,16,0,0.0,0.85,0.44999999999999996,128,39
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.43,0.44999999999999996,256,39
96560.0,0.09656,0.0,16,0,16,0,0.0,0.79,0.5,128,0
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.386,0.5,256,0
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.416,0.5,256,1
96560.0,0.09656,0.0,16,0,16,0,0.0,0.814,0.5,128,1
96560.0,0.09656,0.0,16,0,16,0,0.0,0.78,0.5,128,2
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.392,0.5,256,2
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.388,0.5,256,3
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.398,0.5,256,4
96560.0,0.09656,0.0,16,0,16,0,0.0,0.782,0.5,128,3
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.408,0.5,256,5
96560.0,0.09656,0.0,16,0,16,0,0.0,0.774,0.5,128,4
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.41,0.5,256,6
96560.0,0.09656,0.0,16,0,16,0,0.0,0.792,0.5,128,5
96560.0,0.09656,0.0,16,0,16,0,0.0,0.778,0.5,128,6
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.388,0.5,256,7
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.4,0.5,256,8
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.384,0.5,256,10
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.392,0.5,256,9
96560.0,0.09656,0.0,16,0,16,0,0.0,0.786,0.5,128,7
96560.0,0.09656,0.0,16,0,16,0,0.0,0.79,0.5,128,8
96560.0,0.09656,0.0,16,0,16,0,0.0,0.794,0.5,128,9
96560.0,0.09656,0.0,16,0,16,0,0.0,0.79,0.5,128,10
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.4,0.5,256,11
96560.0,0.09656,0.0,16,0,16,0,0.0,0.796,0.5,128,11
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.402,0.5,256,12
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.402,0.5,256,13
96560.0,0.09656,0.0,16,0,16,0,0.0,0.768,0.5,128,12
96560.0,0.09656,0.0,16,0,16,0,0.0,0.792,0.5,128,13
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.392,0.5,256,14
96560.0,0.09656,0.0,16,0,16,0,0.0,0.786,0.5,128,14
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.374,0.5,256,15
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.42,0.5,256,16
96560.0,0.09656,0.0,16,0,16,0,0.0,0.804,0.5,128,15
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.4,0.5,256,17
96560.0,0.09656,0.0,16,0,16,0,0.0,0.818,0.5,128,16
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.386,0.5,256,18
96560.0,0.09656,0.0,16,0,16,0,0.0,0.772,0.5,128,17
96560.0,0.09656,0.0,16,0,16,0,0.0,0.792,0.5,128,19
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.424,0.5,256,20
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.404,0.5,256,19
96560.0,0.09656,0.0,16,0,16,0,0.0,0.8,0.5,128,18
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.416,0.5,256,21
96560.0,0.09656,0.0,16,0,16,0,0.0,0.8,0.5,128,20
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.39,0.5,256,22
96560.0,0.09656,0.0,16,0,16,0,0.0,0.784,0.5,128,21
96560.0,0.09656,0.0,16,0,16,0,0.0,0.794,0.5,128,22
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.418,0.5,256,23
96560.0,0.09656,0.0,16,0,16,0,0.0,0.792,0.5,128,23
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.422,0.5,256,24
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.428,0.5,256,25
96560.0,0.09656,0.0,16,0,16,0,0.0,0.798,0.5,128,24
96560.0,0.09656,0.0,16,0,16,0,0.0,0.794,0.5,128,25
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.42,0.5,256,26
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.398,0.5,256,27
96560.0,0.09656,0.0,16,0,16,0,0.0,0.802,0.5,128,26
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.406,0.5,256,28
96560.0,0.09656,0.0,16,0,16,0,0.0,0.77,0.5,128,27
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.418,0.5,256,29
96560.0,0.09656,0.0,16,0,16,0,0.0,0.792,0.5,128,28
96560.0,0.09656,0.0,16,0,16,0,0.0,0.796,0.5,128,29
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.392,0.5,256,30
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.39,0.5,256,31
96560.0,0.09656,0.0,16,0,16,0,0.0,0.784,0.5,128,30
96560.0,0.09656,0.0,16,0,16,0,0.0,0.788,0.5,128,31
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.38,0.5,256,32
96560.0,0.09656,0.0,16,0,16,0,0.0,0.788,0.5,128,32
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.408,0.5,256,33
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.386,0.5,256,34
96560.0,0.09656,0.0,16,0,16,0,0.0,0.778,0.5,128,33
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.396,0.5,256,35
96560.0,0.09656,0.0,16,0,16,0,0.0,0.786,0.5,128,34
96560.0,0.09656,0.0,16,0,16,0,0.0,0.798,0.5,128,35
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.396,0.5,256,36
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.388,0.5,256,37
96560.0,0.09656,0.0,16,0,16,0,0.0,0.78,0.5,128,36
96560.0,0.09656,0.0,16,0,16,0,0.0,0.786,0.5,128,37
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.422,0.5,256,38
96560.0,0.09656,0.0,16,0,16,0,0.0,0.776,0.5,128,38
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.396,0.5,256,39
96560.0,0.09656,0.0,16,0,16,0,0.0,0.778,0.5,128,39
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.348,0.5499999999999999,256,0
96560.0,0.09656,0.0,16,0,16,0,0.0,0.722,0.5499999999999999,128,0
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.368,0.5499999999999999,256,1
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.35,0.5499999999999999,256,2
96560.0,0.09656,0.0,16,0,16,0,0.0,0.744,0.5499999999999999,128,1
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.354,0.5499999999999999,256,3
96560.0,0.09656,0.0,16,0,16,0,0.0,0.692,0.5499999999999999,128,2
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.354,0.5499999999999999,256,4
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.354,0.5499999999999999,256,5
96560.0,0.09656,0.0,16,0,16,0,0.0,0.696,0.5499999999999999,128,4
96560.0,0.09656,0.0,16,0,16,0,0.0,0.708,0.5499999999999999,128,3
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.378,0.5499999999999999,256,6
96560.0,0.09656,0.0,16,0,16,0,0.0,0.708,0.5499999999999999,128,5
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.348,0.5499999999999999,256,7
96560.0,0.09656,0.0,16,0,16,0,0.0,0.714,0.5499999999999999,128,7
96560.0,0.09656,0.0,16,0,16,0,0.0,0.712,0.5499999999999999,128,6
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.364,0.5499999999999999,256,8
96560.0,0.09656,0.0,16,0,16,0,0.0,0.718,0.5499999999999999,128,8
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.35,0.5499999999999999,256,9
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.344,0.5499999999999999,256,10
96560.0,0.09656,0.0,16,0,16,0,0.0,0.724,0.5499999999999999,128,9
96560.0,0.09656,0.0,16,0,16,0,0.0,0.714,0.5499999999999999,128,10
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.366,0.5499999999999999,256,11
96560.0,0.09656,0.0,16,0,16,0,0.0,0.726,0.5499999999999999,128,11
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.362,0.5499999999999999,256,12
96560.0,0.09656,0.0,16,0,16,0,0.0,0.696,0.5499999999999999,128,12
96560.0,0.09656,0.0,16,0,16,0,0.0,0.722,0.5499999999999999,128,13
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.37,0.5499999999999999,256,13
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.346,0.5499999999999999,256,14
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.322,0.5499999999999999,256,15
96560.0,0.09656,0.0,16,0,16,0,0.0,0.71,0.5499999999999999,128,14
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.364,0.5499999999999999,256,17
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.376,0.5499999999999999,256,16
96560.0,0.09656,0.0,16,0,16,0,0.0,0.742,0.5499999999999999,128,16
96560.0,0.09656,0.0,16,0,16,0,0.0,0.712,0.5499999999999999,128,15
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.35,0.5499999999999999,256,18
96560.0,0.09656,0.0,16,0,16,0,0.0,0.708,0.5499999999999999,128,17
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.368,0.5499999999999999,256,19
96560.0,0.09656,0.0,16,0,16,0,0.0,0.73,0.5499999999999999,128,18
96560.0,0.09656,0.0,16,0,16,0,0.0,0.726,0.5499999999999999,128,19
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.388,0.5499999999999999,256,20
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.382,0.5499999999999999,256,21
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.356,0.5499999999999999,256,22
96560.0,0.09656,0.0,16,0,16,0,0.0,0.728,0.5499999999999999,128,20
96560.0,0.09656,0.0,16,0,16,0,0.0,0.732,0.5499999999999999,128,21
96560.0,0.09656,0.0,16,0,16,0,0.0,0.718,0.5499999999999999,128,22
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.37,0.5499999999999999,256,23
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.384,0.5499999999999999,256,24
96560.0,0.09656,0.0,16,0,16,0,0.0,0.712,0.5499999999999999,128,23
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.378,0.5499999999999999,256,26
96560.0,0.09656,0.0,16,0,16,0,0.0,0.724,0.5499999999999999,128,24
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.388,0.5499999999999999,256,25
96560.0,0.09656,0.0,16,0,16,0,0.0,0.72,0.5499999999999999,128,25
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.352,0.5499999999999999,256,27
96560.0,0.09656,0.0,16,0,16,0,0.0,0.71,0.5499999999999999,128,26
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.37,0.5499999999999999,256,28
96560.0,0.09656,0.0,16,0,16,0,0.0,0.692,0.5499999999999999,128,27
96560.0,0.09656,0.0,16,0,16,0,0.0,0.72,0.5499999999999999,128,29
96560.0,0.09656,0.0,16,0,16,0,0.0,0.724,0.5499999999999999,128,28
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.374,0.5499999999999999,256,29
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.352,0.5499999999999999,256,30
96560.0,0.09656,0.0,16,0,16,0,0.0,0.71,0.5499999999999999,128,30
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.344,0.5499999999999999,256,31
96560.0,0.09656,0.0,16,0,16,0,0.0,0.712,0.5499999999999999,128,31
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.358,0.5499999999999999,256,32
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.342,0.5499999999999999,256,34
96560.0,0.09656,0.0,16,0,16,0,0.0,0.734,0.5499999999999999,128,32
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.376,0.5499999999999999,256,33
96560.0,0.09656,0.0,16,0,16,0,0.0,0.704,0.5499999999999999,128,33
96560.0,0.09656,0.0,16,0,16,0,0.0,0.724,0.5499999999999999,128,35
96560.0,0.09656,0.0,16,0,16,0,0.0,0.7,0.5499999999999999,128,34
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.358,0.5499999999999999,256,35
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.362,0.5499999999999999,256,36
96560.0,0.09656,0.0,16,0,16,0,0.0,0.696,0.5499999999999999,128,36
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.348,0.5499999999999999,256,37
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.382,0.5499999999999999,256,38
96560.0,0.09656,0.0,16,0,16,0,0.0,0.706,0.5499999999999999,128,37
96560.0,0.09656,0.0,16,0,16,0,0.0,0.702,0.5499999999999999,128,39
96560.0,0.09656,0.0,16,0,16,0,0.0,0.658,0.6,128,0
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.346,0.5499999999999999,256,39
96560.0,0.09656,0.0,16,0,16,0,0.0,0.714,0.5499999999999999,128,38
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.308,0.6,256,0
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.33,0.6,256,1
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.326,0.6,256,2
96560.0,0.09656,0.0,16,0,16,0,0.0,0.67,0.6,128,1
96560.0,0.09656,0.0,16,0,16,0,0.0,0.632,0.6,128,2
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.32,0.6,256,3
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.314,0.6,256,4
96560.0,0.09656,0.0,16,0,16,0,0.0,0.65,0.6,128,3
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.32,0.6,256,5
96560.0,0.09656,0.0,16,0,16,0,0.0,0.648,0.6,128,5
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.346,0.6,256,6
96560.0,0.09656,0.0,16,0,16,0,0.0,0.63,0.6,128,4
96560.0,0.09656,0.0,16,0,16,0,0.0,0.654,0.6,128,6
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.316,0.6,256,7
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.344,0.6,256,8
96560.0,0.09656,0.0,16,0,16,0,0.0,0.652,0.6,128,7
96560.0,0.09656,0.0,16,0,16,0,0.0,0.67,0.6,128,8
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.312,0.6,256,9
96560.0,0.09656,0.0,16,0,16,0,0.0,0.656,0.6,128,9
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.338,0.6,256,11
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.32,0.6,256,10
96560.0,0.09656,0.0,16,0,16,0,0.0,0.66,0.6,128,10
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.33,0.6,256,12
96560.0,0.09656,0.0,16,0,16,0,0.0,0.68,0.6,128,11
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.338,0.6,256,13
96560.0,0.09656,0.0,16,0,16,0,0.0,0.64,0.6,128,12
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.31,0.6,256,14
96560.0,0.09656,0.0,16,0,16,0,0.0,0.642,0.6,128,14
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.29,0.6,256,15
96560.0,0.09656,0.0,16,0,16,0,0.0,0.662,0.6,128,13
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.334,0.6,256,16
96560.0,0.09656,0.0,16,0,16,0,0.0,0.638,0.6,128,15
96560.0,0.09656,0.0,16,0,16,0,0.0,0.668,0.6,128,16
96560.0,0.09656,0.0,16,0,16,0,0.0,0.664,0.6,128,18
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.342,0.6,256,17
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.32,0.6,256,18
96560.0,0.09656,0.0,16,0,16,0,0.0,0.654,0.6,128,17
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.332,0.6,256,19
