Round,Adaptive,Fixed-Fast,Fixed-Robust
66,0.0793025,0.07318000000000001,0.14656
67,0.0793025,0.07318000000000001,0.14656
68,0.0793025,0.07318000000000001,0.14656
69,0.0793025,0.07318000000000001,0.14656
70,0.0793025,0.07318000000000001,0.14656
71,0.0793025,0.07318000000000001,0.14656
72,0.0793025,0.07318000000000001,0.14656
73,0.0793025,0.07318000000000001,0.14656
74,0.0793025,0.07318000000000001,0.14656
75,0.091825,0.07318000000000001,0.14656
76,0.10406999999999998,0.07318000000000001,0.14656
77,0.08862500000000001,0.07318000000000001,0.14656
78,0.1165925,0.07318000000000001,0.14656
79,0.1133925,0.07318000000000001,0.14656
80,0.1165925,0.07318000000000001,0.14656
81,0.14456,0.07318000000000001,0.14656
82,0.12271499999999999,0.07318000000000001,0.14656
83,0.13723749999999998,0.07318000000000001,0.14656
84,0.13723749999999998,0.07318000000000001,0.14656
85,0.14656,0.07318000000000001,0.14656
86,0.14656,0.07318000000000001,0.14656
87,0.14656,0.07318000000000001,0.14656
88,0.14656,0.07318000000000001,0.14656
89,0.14656,0.07318000000000001,0.14656
90,0.14656,0.07318000000000001,0.14656
91,0.14656,0.07318000000000001,0.14656
92,0.14656,0.07318000000000001,0.14656
93,0.14656,0.07318000000000001,0.14656
94,0.14656,0.07318000000000001,0.14656
95,0.14656,0.07318000000000001,0.14656
96,0.14656,0.07318000000000001,0.14656
97,0.14656,0.07318000000000001,0.14656
98,0.14656,0.07318000000000001,0.14656
99,0.14656,0.07318000000000001,0.14656
100,0.14656,0.07318000000000001,0.14656
101,0.14656,0.07318000000000001,0.14656
102,0.14656,0.07318000000000001,0.14656
103,0.14656,0.07318000000000001,0.14656
104,0.14656,0.07318000000000001,0.14656
105,0.14656,0.07318000000000001,0.14656
106,0.14656,0.07318000000000001,0.14656
107,0.14656,0.07318000000000001,0.14656
108,0.14656,0.07318000000000001,0.14656
109,0.14656,0.07318000000000001,0.14656
110,0.14656,0.07318000000000001,0.14656
111,0.14656,0.07318000000000001,0.14656
112,0.14656,0.07318000000000001,0.14656
113,0.14656,0.07318000000000001,0.14656
114,0.14656,0.07318000000000001,0.14656
115,0.14656,0.07318000000000001,0.14656
116,0.14656,0.07318000000000001,0.14656
117,0.14656,0.07318000000000001,0.14656
118,0.14656,0.07318000000000001,0.14656
119,0.14456,0.07318000000000001,0.14656
120,0.1197925,0.07318000000000001,0.14656
121,0.1308375,0.07318000000000001,0.14656
122,0.088625,0.07318000000000001,0.14656
123,0.091825,0.07318000000000001,0.14656
124,0.08742499999999999,0.07318000000000001,0.14656
125,0.1101925,0.07318000000000001,0.14656
126,0.0793025,0.07318000000000001,0.14656
127,0.0825025,0.07318000000000001,0.14656
128,0.0793025,0.07318000000000001,0.14656
129,0.0793025,0.07318000000000001,0.14656
130,0.0793025,0.07318000000000001,0.14656
131,0.0793025,0.07318000000000001,0.14656
132,0.0793025,0.07318000000000001,0.14656
133,0.0793025,0.07318000000000001,0.14656
134,0.0793025,0.07318000000000001,0.14656
135,0.0793025,0.07318000000000001,0.14656
136,0.0793025,0.07318000000000001,0.14656
137,0.0793025,0.07318000000000001,0.14656
138,0.0793025,0.07318000000000001,0.14656
139,0.0793025,0.07318000000000001,0.14656
140,0.0793025,0.07318000000000001,0.14656
141,0.0793025,0.07318000000000001,0.14656
142,0.0793025,0.07318000000000001,0.14656
143,0.0793025,0.07318000000000001,0.14656
144,0.0793025,0.07318000000000001,0.14656
145,0.0793025,0.07318000000000001,0.14656
146,0.0793025,0.07318000000000001,0.14656
147,0.0793025,0.07318000000000001,0.14656
148,0.0793025,0.07318000000000001,0.14656
149,0.0793025,0.07318000000000001,0.14656
150,0.0793025,0.07318000000000001,0.14656
151,0.0793025,0.07318000000000001,0.14656
152,0.0793025,0.07318000000000001,0.14656
153,0.0793025,0.07318000000000001,0.14656
154,0.0793025,0.07318000000000001,0.14656
155,0.0793025,0.07318000000000001,0.14656
156,0.0793025,0.07318000000000001,0.14656
157,0.0793025,0.07318000000000001,0.14656
158,0.0793025,0.07318000000000001,0.14656
159,0.0793025,0.07318000000000001,0.14656
160,0.0793025,0.07318000000000001,0.14656
161,0.0793025,0.07318000000000001,0.14656
162,0.0793025,0.07318000000000001,0.14656
163,0.0793025,0.07318000000000001,0.14656
164,0.0793025,0.07318000000000001,0.14656
165,0.0793025,0.07318000000000001,0.14656
166,0.0793025,0.07318000000000001,0.14656
167,0.0793025,0.07318000000000001,0.14656
168,0.0793025,0.07318000000000001,0.14656
169,0.0793025,0.07318000000000001,0.14656
170,0.0793025,0.07318000000000001,0.14656
171,0.0793025,0.07318000000000001,0.14656
172,0.0793025,0.07318000000000001,0.14656
173,0.0793025,0.07318000000000001,0.14656
174,0.0793025,0.07318000000000001,0.14656
175,0.0793025,0.07318000000000001,0.14656
176,0.0793025,0.07318000000000001,0.14656
177,0.0793025,0.07318000000000001,0.14656
178,0.0793025,0.07318000000000001,0.14656
179,0.0793025,0.07318000000000001,0.14656
180,0.0793025,0.07318000000000001,0.14656
181,0.0793025,0.07318000000000001,0.14656
182,0.0793025,0.07318000000000001,0.14656
183,0.0793025,0.07318000000000001,0.14656
184,0.0793025,0.07318000000000001,0.14656
185,0.0793025,0.07318000000000001,0.14656
186,0.0793025,0.07318000000000001,0.14656
187,0.0793025,0.07318000000000001,0.14656
188,0.0793025,0.07318000000000001,0.14656
189,0.0793025,0.07318000000000001,0.14656
190,0.0793025,0.07318000000000001,0.14656
191,0.0793025,0.07318000000000001,0.14656
192,0.0793025,0.07318000000000001,0.14656
193,0.0793025,0.07318000000000001,0.14656
194,0.0793025,0.07318000000000001,0.14656
195,0.0793025,0.07318000000000001,0.14656
196,0.0793025,0.07318000000000001,0.14656
197,0.0793025,0.07318000000000001,0.14656
198,0.0793025,0.07318000000000001,0.14656
199,0.0793025,0.07318000000000001,0.14656
200,0.0793025,0.07318000000000001,0.14656
