algorithm_name,run_id,TOTAL_TAGS,BER,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,System_Throughput,Total_Time_ms,Algorithm_Type,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
LODS-MTI (Arbitrary K),5,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),4,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),6,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),7,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),8,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),9,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),10,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),11,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),12,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),14,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),13,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),17,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),15,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),16,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),18,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),19,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Power-of-2),0,350,0.0,59195.0,0.05919499999999999,0.0,9,1,7,1,0.1111111111111111,5912.661542359997,59.195,LODS_Limit,59.195,0.059195,0.05919499999999999,38.888888888888886,169.1285714285714,2.365064616943999,5912.661542359997,0.003504048024999999,0.7777777777777778
LODS-MTI (Power-of-2),3,350,0.0,59715.0,0.05971499999999999,0.0,9,1,8,0,0.1111111111111111,5861.173909402998,59.715,LODS_Limit,59.715,0.059715,0.05971499999999999,38.888888888888886,170.6142857142857,2.3444695637611987,5861.173909402998,0.0035658812249999994,0.8888888888888888
LODS-MTI (Power-of-2),1,350,0.0,59715.0,0.05971499999999999,0.0,9,3,6,0,0.3333333333333333,5861.173909402998,59.715,LODS_Limit,59.715,0.059715,0.05971499999999999,38.888888888888886,170.6142857142857,2.3444695637611987,5861.173909402998,0.0035658812249999994,0.6666666666666666
LODS-MTI (Power-of-2),2,350,0.0,59515.0,0.05951499999999999,0.0,9,1,8,0,0.1111111111111111,5880.870368814585,59.515,LODS_Limit,59.515,0.059515,0.05951499999999999,38.888888888888886,170.04285714285712,2.352348147525834,5880.870368814585,0.0035420352249999993,0.8888888888888888
LODS-MTI (Power-of-2),6,350,0.0,59195.0,0.05919499999999999,0.0,9,0,8,1,0.0,5912.661542359997,59.195,LODS_Limit,59.195,0.059195,0.05919499999999999,38.888888888888886,169.1285714285714,2.365064616943999,5912.661542359997,0.003504048024999999,0.8888888888888888
LODS-MTI (Power-of-2),4,350,0.0,59715.0,0.05971499999999999,0.0,9,2,7,0,0.2222222222222222,5861.173909402998,59.715,LODS_Limit,59.715,0.059715,0.05971499999999999,38.888888888888886,170.6142857142857,2.3444695637611987,5861.173909402998,0.0035658812249999994,0.7777777777777778
LODS-MTI (Power-of-2),5,350,0.0,59615.0,0.059614999999999994,0.0,9,2,7,0,0.2222222222222222,5871.005619391092,59.615,LODS_Limit,59.615,0.059615,0.059614999999999994,38.888888888888886,170.3285714285714,2.3484022477564372,5871.005619391092,0.003553948225,0.7777777777777778
LODS-MTI (Power-of-2),8,350,0.0,59395.0,0.05939499999999999,0.0,9,0,8,1,0.0,5892.751915144372,59.395,LODS_Limit,59.395,0.059395,0.05939499999999999,38.888888888888886,169.7,2.3571007660577488,5892.751915144372,0.003527766025,0.8888888888888888
LODS-MTI (Power-of-2),7,350,0.0,59615.0,0.059614999999999994,0.0,9,0,9,0,0.0,5871.005619391092,59.615,LODS_Limit,59.615,0.059615,0.059614999999999994,38.888888888888886,170.3285714285714,2.3484022477564372,5871.005619391092,0.003553948225,1.0
LODS-MTI (Power-of-2),12,350,0.0,58875.0,0.05887499999999999,0.0,9,0,7,2,0.0,5944.7983014862,58.875,LODS_Limit,58.875,0.058875,0.05887499999999999,38.888888888888886,168.2142857142857,2.3779193205944797,5944.7983014862,0.0034662656249999993,0.7777777777777778
LODS-MTI (Power-of-2),9,350,0.0,59715.0,0.05971499999999999,0.0,9,1,8,0,0.1111111111111111,5861.173909402998,59.715,LODS_Limit,59.715,0.059715,0.05971499999999999,38.888888888888886,170.6142857142857,2.3444695637611987,5861.173909402998,0.0035658812249999994,0.8888888888888888
LODS-MTI (Power-of-2),11,350,0.0,59515.0,0.05951499999999999,0.0,9,1,8,0,0.1111111111111111,5880.870368814585,59.515,LODS_Limit,59.515,0.059515,0.05951499999999999,38.888888888888886,170.04285714285712,2.352348147525834,5880.870368814585,0.0035420352249999993,0.8888888888888888
LODS-MTI (Power-of-2),10,350,0.0,59195.0,0.05919499999999999,0.0,9,0,8,1,0.0,5912.661542359997,59.195,LODS_Limit,59.195,0.059195,0.05919499999999999,38.888888888888886,169.1285714285714,2.365064616943999,5912.661542359997,0.003504048024999999,0.8888888888888888
LODS-MTI (Power-of-2),13,350,0.0,59615.0,0.059614999999999994,0.0,9,1,8,0,0.1111111111111111,5871.005619391092,59.615,LODS_Limit,59.615,0.059615,0.059614999999999994,38.888888888888886,170.3285714285714,2.3484022477564372,5871.005619391092,0.003553948225,0.8888888888888888
LODS-MTI (Power-of-2),15,350,0.0,59395.0,0.05939499999999999,0.0,9,0,8,1,0.0,5892.751915144372,59.395,LODS_Limit,59.395,0.059395,0.05939499999999999,38.888888888888886,169.7,2.3571007660577488,5892.751915144372,0.003527766025,0.8888888888888888
LODS-MTI (Power-of-2),14,350,0.0,59395.0,0.05939499999999999,0.0,9,0,8,1,0.0,5892.751915144372,59.395,LODS_Limit,59.395,0.059395,0.05939499999999999,38.888888888888886,169.7,2.3571007660577488,5892.751915144372,0.003527766025,0.8888888888888888
LODS-MTI (Power-of-2),16,350,0.0,59715.0,0.05971499999999999,0.0,9,0,9,0,0.0,5861.173909402998,59.715,LODS_Limit,59.715,0.059715,0.05971499999999999,38.888888888888886,170.6142857142857,2.3444695637611987,5861.173909402998,0.0035658812249999994,1.0
LODS-MTI (Power-of-2),17,350,0.0,59515.0,0.05951499999999999,0.0,9,2,7,0,0.2222222222222222,5880.870368814585,59.515,LODS_Limit,59.515,0.059515,0.05951499999999999,38.888888888888886,170.04285714285712,2.352348147525834,5880.870368814585,0.0035420352249999993,0.7777777777777778
LODS-MTI (Power-of-2),18,350,0.0,59715.0,0.05971499999999999,0.0,9,1,8,0,0.1111111111111111,5861.173909402998,59.715,LODS_Limit,59.715,0.059715,0.05971499999999999,38.888888888888886,170.6142857142857,2.3444695637611987,5861.173909402998,0.0035658812249999994,0.8888888888888888
LODS-MTI (Power-of-2),19,350,0.0,59615.0,0.059614999999999994,0.0,9,1,8,0,0.1111111111111111,5871.005619391092,59.615,LODS_Limit,59.615,0.059615,0.059614999999999994,38.888888888888886,170.3285714285714,2.3484022477564372,5871.005619391092,0.003553948225,0.8888888888888888
LODS-MTI (Arbitrary K),2,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),1,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),3,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),6,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),7,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),8,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),0,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),4,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),5,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),12,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),14,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),13,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),9,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),15,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),10,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),11,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),17,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),16,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),1,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),18,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),19,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Standard,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),2,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),0,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),4,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),7,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),3,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),5,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),8,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),6,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),10,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),9,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),13,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),11,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),12,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),14,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),17,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),15,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),18,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),16,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Power-of-2),19,400,0.0,60395.0,0.060395,0.0,7,0,7,0,0.0,6623.0648232469575,60.395,LODS_Limit,60.395,0.060395,0.060395,57.142857142857146,150.9875,2.6492259292987828,6623.0648232469575,0.0036475560249999996,1.0
LODS-MTI (Arbitrary K),2,450,0.0,67517.5,0.0675175,0.0,8,0,8,0,0.0,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,1.0
LODS-MTI (Arbitrary K),1,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Arbitrary K),0,450,0.0,67517.5,0.0675175,0.0,8,0,8,0,0.0,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,1.0
LODS-MTI (Arbitrary K),5,450,0.0,67197.5,0.0671975,0.0,8,0,7,1,0.0,6696.677703783624,67.1975,LODS_Standard,67.1975,0.0671975,0.0671975,56.25,149.32777777777778,2.678671081513449,6696.677703783624,0.004515504006249999,0.875
LODS-MTI (Arbitrary K),3,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Arbitrary K),4,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Arbitrary K),6,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Arbitrary K),9,450,0.0,67517.5,0.0675175,0.0,8,0,8,0,0.0,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,1.0
LODS-MTI (Arbitrary K),10,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Arbitrary K),8,450,0.0,67197.5,0.0671975,0.0,8,0,7,1,0.0,6696.677703783624,67.1975,LODS_Standard,67.1975,0.0671975,0.0671975,56.25,149.32777777777778,2.678671081513449,6696.677703783624,0.004515504006249999,0.875
LODS-MTI (Arbitrary K),7,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Arbitrary K),11,450,0.0,67517.5,0.0675175,0.0,8,0,8,0,0.0,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,1.0
LODS-MTI (Arbitrary K),12,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Arbitrary K),16,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Arbitrary K),13,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Arbitrary K),14,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Arbitrary K),15,450,0.0,67197.5,0.0671975,0.0,8,0,7,1,0.0,6696.677703783624,67.1975,LODS_Standard,67.1975,0.0671975,0.0671975,56.25,149.32777777777778,2.678671081513449,6696.677703783624,0.004515504006249999,0.875
LODS-MTI (Arbitrary K),17,450,0.0,67197.5,0.0671975,0.0,8,0,7,1,0.0,6696.677703783624,67.1975,LODS_Standard,67.1975,0.0671975,0.0671975,56.25,149.32777777777778,2.678671081513449,6696.677703783624,0.004515504006249999,0.875
LODS-MTI (Arbitrary K),18,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Arbitrary K),19,450,0.0,67517.5,0.0675175,0.0,8,0,8,0,0.0,6664.938719591218,67.5175,LODS_Standard,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,1.0
LODS-MTI (Power-of-2),0,450,0.0,67517.5,0.0675175,0.0,8,0,8,0,0.0,6664.938719591218,67.5175,LODS_Limit,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,1.0
LODS-MTI (Power-of-2),2,450,0.0,67517.5,0.0675175,0.0,8,0,8,0,0.0,6664.938719591218,67.5175,LODS_Limit,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,1.0
LODS-MTI (Power-of-2),1,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Limit,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Power-of-2),4,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Limit,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Power-of-2),3,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Limit,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Power-of-2),7,450,0.0,67517.5,0.0675175,0.0,8,1,7,0,0.125,6664.938719591218,67.5175,LODS_Limit,67.5175,0.0675175,0.0675175,56.25,150.0388888888889,2.6659754878364867,6664.938719591218,0.004558612806249999,0.875
LODS-MTI (Power-of-2),5,450,0.0,67197.5,0.0671975,0.0,8,0,7,1,0.0,6696.677703783624,67.1975,LODS_Limit,67.1975,0.0671975,0.0671975,56.25,149.32777777777778,2.678671081513449,6696.677703783624,0.004515504006249999,0.875
LODS-MTI (Power-of-2),8,450,0.0,67197.5,0.0671975,0.0,8,0,7,1,0.0,6696.677703783624,67.1975,LODS_Limit,67.1975,0.0671975,0.0671975,56.25,149.32777777777778,2.678671081513449,6696.677703783624,0.004515504006249999,0.875
