algorithm_name,run_id,TOTAL_TAGS,Drift_Rate,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,Recall,Goodput,Drift_Percent,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
CPT,2,1000,0.008,410027.5,0.4100275000000062,0.0,514,258,121,135,0.5019455252918288,1.0,1219.4304040582645,0.8,410.0275,0.4100275,0.4100275000000062,1.9455252918287937,410.0275000000062,0.9755443232466116,2438.860808116529,0.16812255075625254,0.23540856031128404
ECUMI,0,1000,0.01,503985.0,0.5039850000000097,0.0,731,133,138,460,0.18194254445964433,1.0,992.0930186414278,1.0,503.985,0.503985,0.5039850000000097,1.3679890560875514,503.9850000000097,0.7936744149131423,1984.1860372828555,0.2540008802250049,0.18878248974008208
CTMTI,0,1000,0.01,634280.0,0.6342800000000093,0.0,628,277,351,0,0.4410828025477707,1.0,788.295390048559,1.0,634.28,0.63428,0.6342800000000093,1.5923566878980893,634.2800000000093,0.6306363120388472,1576.590780097118,0.4023111184000059,0.5589171974522293
ISMTI,0,1000,0.01,108242.5,0.10824250000000005,0.0,25,1,23,1,0.04,0.268,1237.961059657713,1.0,108.2425,0.1082425,0.10824250000000005,40.0,108.24250000000005,3.695406148231979,9238.515370579948,0.011716438806250005,0.92
CPT,0,1000,0.01,409447.5,0.4094475000000062,0.0,514,250,125,139,0.48638132295719844,1.0,1221.1577796909248,1.0,409.4475,0.4094475,0.4094475000000062,1.9455252918287937,409.4475000000062,0.97692622375274,2442.3155593818497,0.16764725525625254,0.24319066147859922
LODS-MTI (Adaptive),1,1000,0.01,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.394,1033.5239494255286,1.0,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),1,1000,0.01,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.2,1366.4935774801859,1.0,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CR-MTI,2,1000,0.006,7554715.0,7.554715000000237,0.0,4002,1423,690,1889,0.3555722138930535,1.0,66.18383353971659,0.6,7554.715,7.554715,7.554715000000237,0.24987506246876562,7554.715000000237,0.05294706683177327,132.36766707943318,57.07371873122679,0.1724137931034483
CR-MTI,0,1000,0.008,6281535.0,6.281535000000113,0.0,3335,1173,580,1582,0.35172413793103446,1.0,79.5983784218348,0.8,6281.535,6.281535,6.281535000000113,0.29985007496251875,6281.535000000113,0.06367870273746784,159.1967568436696,39.457681956225706,0.17391304347826086
ECUMI,1,1000,0.01,503615.0,0.5036150000000099,0.0,731,119,151,461,0.16279069767441862,1.0,992.8218976797751,1.0,503.615,0.503615,0.5036150000000099,1.3679890560875514,503.6150000000099,0.7942575181438202,1985.6437953595503,0.253628068225005,0.20656634746922026
CTMTI,1,1000,0.01,615090.0,0.615090000000008,0.0,609,243,366,0,0.39901477832512317,1.0,812.8891706904681,1.0,615.09,0.61509,0.615090000000008,1.6420361247947455,615.090000000008,0.6503113365523744,1625.7783413809361,0.37833570810000494,0.6009852216748769
ISMTI,1,1000,0.01,124107.5,0.12410750000000006,0.0,29,0,28,1,0.0,0.294,1184.4570231452572,1.0,124.1075,0.1241075,0.12410750000000006,34.48275862068966,124.10750000000006,3.2230123078782507,8057.530769695627,0.015402671556250008,0.9655172413793104
LODS-MTI (Adaptive),2,1000,0.01,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.334,876.1345155028592,1.0,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),2,1000,0.01,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.206,1407.4883848045915,1.0,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CPT,1,1000,0.01,410897.5,0.4108975000000063,0.0,514,270,115,129,0.5252918287937743,1.0,1216.8484841110007,1.0,410.8975,0.4108975,0.4108975000000063,1.9455252918287937,410.8975000000063,0.9734787872888008,2433.6969682220015,0.1688367555062526,0.2237354085603113
ECUMI,2,1000,0.01,503615.0,0.5036150000000096,0.0,731,129,141,461,0.17647058823529413,1.0,992.8218976797751,1.0,503.615,0.503615,0.5036150000000096,1.3679890560875514,503.6150000000096,0.7942575181438202,1985.6437953595503,0.25362806822500483,0.19288645690834474
CTMTI,2,1000,0.01,630240.0,0.630240000000009,0.0,624,275,349,0,0.4407051282051282,1.0,793.3485656257933,1.0,630.24,0.63024,0.630240000000009,1.6025641025641026,630.240000000009,0.6346788525006347,1586.6971312515866,0.3972024576000057,0.5592948717948718
CR-MTI,1,1000,0.008,6283330.0,6.283330000000113,0.0,3335,1164,590,1581,0.34902548725637184,1.0,79.57563903216925,0.8,6283.33,6.28333,6.283330000000113,0.29985007496251875,6283.330000000113,0.0636605112257354,159.1512780643385,39.480235888900715,0.17691154422788605
ISMTI,2,1000,0.01,99422.5,0.09942250000000005,0.0,23,0,22,1,0.0,0.272,1367.8996203072745,1.0,99.4225,0.0994225,0.09942250000000005,43.47826086956522,99.42250000000006,4.023234177374337,10058.085443435843,0.009884833506250005,0.9565217391304348
LODS-MTI (Adaptive),0,1000,0.012,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.322,844.6566287183254,1.2,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),0,1000,0.012,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.136,929.2156326865264,1.2,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CPT,2,1000,0.01,410027.5,0.4100275000000062,0.0,514,258,121,135,0.5019455252918288,1.0,1219.4304040582645,1.0,410.0275,0.4100275,0.4100275000000062,1.9455252918287937,410.0275000000062,0.9755443232466116,2438.860808116529,0.16812255075625254,0.23540856031128404
ECUMI,0,1000,0.012,503985.0,0.5039850000000097,0.0,731,133,138,460,0.18194254445964433,1.0,992.0930186414278,1.2,503.985,0.503985,0.5039850000000097,1.3679890560875514,503.9850000000097,0.7936744149131423,1984.1860372828555,0.2540008802250049,0.18878248974008208
CTMTI,0,1000,0.012,634280.0,0.6342800000000093,0.0,628,277,351,0,0.4410828025477707,1.0,788.295390048559,1.2,634.28,0.63428,0.6342800000000093,1.5923566878980893,634.2800000000093,0.6306363120388472,1576.590780097118,0.4023111184000059,0.5589171974522293
ISMTI,0,1000,0.012,115025.0,0.11502500000000006,0.0,27,3,23,1,0.1111111111111111,0.2,869.376222560313,1.2,115.025,0.115025,0.11502500000000006,37.03703703703704,115.02500000000006,3.4775048902412515,8693.76222560313,0.013230750625000006,0.8518518518518519
CPT,0,1000,0.012,409447.5,0.4094475000000062,0.0,514,250,125,139,0.48638132295719844,1.0,1221.1577796909248,1.2,409.4475,0.4094475,0.4094475000000062,1.9455252918287937,409.4475000000062,0.97692622375274,2442.3155593818497,0.16764725525625254,0.24319066147859922
LODS-MTI (Adaptive),1,1000,0.012,179940.0,0.17994000000000004,0.0,29,0,29,0,0.0,0.326,905.8575080582417,1.2,179.94,0.17994,0.17994000000000004,34.48275862068966,179.94000000000005,2.222963209958875,5557.408024897189,0.03237840360000001,1.0
LODS-Fixed-128 (Stress),1,1000,0.012,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.158,1079.529926209347,1.2,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CR-MTI,0,1000,0.01,6281535.0,6.281535000000113,0.0,3335,1173,580,1582,0.35172413793103446,1.0,79.5983784218348,1.0,6281.535,6.281535,6.281535000000113,0.29985007496251875,6281.535000000113,0.06367870273746784,159.1967568436696,39.457681956225706,0.17391304347826086
CR-MTI,2,1000,0.008,7554715.0,7.554715000000237,0.0,4002,1423,690,1889,0.3555722138930535,1.0,66.18383353971659,0.8,7554.715,7.554715,7.554715000000237,0.24987506246876562,7554.715000000237,0.05294706683177327,132.36766707943318,57.07371873122679,0.1724137931034483
CTMTI,1,1000,0.012,615090.0,0.615090000000008,0.0,609,243,366,0,0.39901477832512317,1.0,812.8891706904681,1.2,615.09,0.61509,0.615090000000008,1.6420361247947455,615.090000000008,0.6503113365523744,1625.7783413809361,0.37833570810000494,0.6009852216748769
ISMTI,1,1000,0.012,97747.5,0.09774750000000004,0.0,23,0,22,1,0.0,0.2,1023.0440676232129,1.2,97.7475,0.0977475,0.09774750000000004,43.47826086956522,97.74750000000004,4.0921762704928515,10230.440676232129,0.009554573756250004,0.9565217391304348
CPT,1,1000,0.012,410897.5,0.4108975000000063,0.0,514,270,115,129,0.5252918287937743,1.0,1216.8484841110007,1.2,410.8975,0.4108975,0.4108975000000063,1.9455252918287937,410.8975000000063,0.9734787872888008,2433.6969682220015,0.1688367555062526,0.2237354085603113
LODS-MTI (Adaptive),2,1000,0.012,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.276,723.9913960442789,1.2,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),2,1000,0.012,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.17,1161.519540858158,1.2,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
ECUMI,1,1000,0.012,503615.0,0.5036150000000099,0.0,731,119,151,461,0.16279069767441862,1.0,992.8218976797751,1.2,503.615,0.503615,0.5036150000000099,1.3679890560875514,503.6150000000099,0.7942575181438202,1985.6437953595503,0.253628068225005,0.20656634746922026
CR-MTI,1,1000,0.01,6283330.0,6.283330000000113,0.0,3335,1164,590,1581,0.34902548725637184,1.0,79.57563903216925,1.0,6283.33,6.28333,6.283330000000113,0.29985007496251875,6283.330000000113,0.0636605112257354,159.1512780643385,39.480235888900715,0.17691154422788605
ECUMI,2,1000,0.012,503615.0,0.5036150000000096,0.0,731,129,141,461,0.17647058823529413,1.0,992.8218976797751,1.2,503.615,0.503615,0.5036150000000096,1.3679890560875514,503.6150000000096,0.7942575181438202,1985.6437953595503,0.25362806822500483,0.19288645690834474
ISMTI,2,1000,0.012,98110.0,0.09811000000000004,0.0,23,0,22,1,0.0,0.2,1019.2640913260625,1.2,98.11,0.09811,0.09811000000000004,43.47826086956522,98.11000000000004,4.077056365304251,10192.640913260626,0.009625572100000005,0.9565217391304348
CTMTI,2,1000,0.012,630240.0,0.630240000000009,0.0,624,275,349,0,0.4407051282051282,1.0,793.3485656257933,1.2,630.24,0.63024,0.630240000000009,1.6025641025641026,630.240000000009,0.6346788525006347,1586.6971312515866,0.3972024576000057,0.5592948717948718
LODS-MTI (Adaptive),0,1000,0.014,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.288,755.4692828288128,1.4000000000000001,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),0,1000,0.014,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.122,833.5610822629134,1.4000000000000001,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CPT,2,1000,0.012,410027.5,0.4100275000000062,0.0,514,258,121,135,0.5019455252918288,1.0,1219.4304040582645,1.2,410.0275,0.4100275,0.4100275000000062,1.9455252918287937,410.0275000000062,0.9755443232466116,2438.860808116529,0.16812255075625254,0.23540856031128404
ECUMI,0,1000,0.014,503985.0,0.5039850000000097,0.0,731,133,138,460,0.18194254445964433,1.0,992.0930186414278,1.4000000000000001,503.985,0.503985,0.5039850000000097,1.3679890560875514,503.9850000000097,0.7936744149131423,1984.1860372828555,0.2540008802250049,0.18878248974008208
CTMTI,0,1000,0.014,634280.0,0.6342800000000093,0.0,628,277,351,0,0.4410828025477707,1.0,788.295390048559,1.4000000000000001,634.28,0.63428,0.6342800000000093,1.5923566878980893,634.2800000000093,0.6306363120388472,1576.590780097118,0.4023111184000059,0.5589171974522293
ISMTI,0,1000,0.014,113925.0,0.11392500000000008,0.0,27,0,26,1,0.0,0.148,649.5501426377002,1.4000000000000001,113.925,0.113925,0.11392500000000008,37.03703703703704,113.92500000000008,3.511081852095677,8777.704630239192,0.012978905625000009,0.9629629629629629
CPT,0,1000,0.014,409447.5,0.4094475000000062,0.0,514,250,125,139,0.48638132295719844,1.0,1221.1577796909248,1.4000000000000001,409.4475,0.4094475,0.4094475000000062,1.9455252918287937,409.4475000000062,0.97692622375274,2442.3155593818497,0.16764725525625254,0.24319066147859922
LODS-MTI (Adaptive),1,1000,0.014,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.298,781.7008551492577,1.4000000000000001,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),1,1000,0.014,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.13,888.2208253621209,1.4000000000000001,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CR-MTI,0,1000,0.012,6281535.0,6.281535000000113,0.0,3335,1173,580,1582,0.35172413793103446,1.0,79.5983784218348,1.2,6281.535,6.281535,6.281535000000113,0.29985007496251875,6281.535000000113,0.06367870273746784,159.1967568436696,39.457681956225706,0.17391304347826086
CR-MTI,2,1000,0.01,7554715.0,7.554715000000237,0.0,4002,1423,690,1889,0.3555722138930535,1.0,66.18383353971659,1.0,7554.715,7.554715,7.554715000000237,0.24987506246876562,7554.715000000237,0.05294706683177327,132.36766707943318,57.07371873122679,0.1724137931034483
CTMTI,1,1000,0.014,615090.0,0.615090000000008,0.0,609,243,366,0,0.39901477832512317,1.0,812.8891706904681,1.4000000000000001,615.09,0.61509,0.615090000000008,1.6420361247947455,615.090000000008,0.6503113365523744,1625.7783413809361,0.37833570810000494,0.6009852216748769
ISMTI,1,1000,0.014,92850.0,0.09285000000000003,0.0,22,1,20,1,0.045454545454545456,0.186,1001.6155088852988,1.4000000000000001,92.85,0.09285,0.09285000000000003,45.45454545454545,92.85000000000002,4.308023694130318,10770.059235325794,0.008621122500000003,0.9090909090909091
CPT,1,1000,0.014,410897.5,0.4108975000000063,0.0,514,270,115,129,0.5252918287937743,1.0,1216.8484841110007,1.4000000000000001,410.8975,0.4108975,0.4108975000000063,1.9455252918287937,410.8975000000063,0.9734787872888008,2433.6969682220015,0.1688367555062526,0.2237354085603113
LODS-MTI (Adaptive),2,1000,0.014,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.252,661.0356224752112,1.4000000000000001,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),2,1000,0.014,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.144,983.8753757857339,1.4000000000000001,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
ECUMI,1,1000,0.014,503615.0,0.5036150000000099,0.0,731,119,151,461,0.16279069767441862,1.0,992.8218976797751,1.4000000000000001,503.615,0.503615,0.5036150000000099,1.3679890560875514,503.6150000000099,0.7942575181438202,1985.6437953595503,0.253628068225005,0.20656634746922026
ECUMI,2,1000,0.014,503615.0,0.5036150000000096,0.0,731,129,141,461,0.17647058823529413,1.0,992.8218976797751,1.4000000000000001,503.615,0.503615,0.5036150000000096,1.3679890560875514,503.6150000000096,0.7942575181438202,1985.6437953595503,0.25362806822500483,0.19288645690834474
CTMTI,2,1000,0.014,630240.0,0.630240000000009,0.0,624,275,349,0,0.4407051282051282,1.0,793.3485656257933,1.4000000000000001,630.24,0.63024,0.630240000000009,1.6025641025641026,630.240000000009,0.6346788525006347,1586.6971312515866,0.3972024576000057,0.5592948717948718
CR-MTI,1,1000,0.012,6283330.0,6.283330000000113,0.0,3335,1164,590,1581,0.34902548725637184,1.0,79.57563903216925,1.2,6283.33,6.28333,6.283330000000113,0.29985007496251875,6283.330000000113,0.0636605112257354,159.1512780643385,39.480235888900715,0.17691154422788605
ISMTI,2,1000,0.014,105530.0,0.10553000000000004,0.0,25,0,24,1,0.0,0.164,777.0302283710794,1.4000000000000001,105.53,0.10553,0.10553000000000004,40.0,105.53000000000004,3.790391357907704,9475.97839476926,0.011136580900000003,0.96
LODS-MTI (Adaptive),0,1000,0.016,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.252,661.0356224752112,1.6,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),0,1000,0.016,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.106,724.2415960644986,1.6,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CPT,2,1000,0.014,410027.5,0.4100275000000062,0.0,514,258,121,135,0.5019455252918288,1.0,1219.4304040582645,1.4000000000000001,410.0275,0.4100275,0.4100275000000062,1.9455252918287937,410.0275000000062,0.9755443232466116,2438.860808116529,0.16812255075625254,0.23540856031128404
ECUMI,0,1000,0.016,503985.0,0.5039850000000097,0.0,731,133,138,460,0.18194254445964433,1.0,992.0930186414278,1.6,503.985,0.503985,0.5039850000000097,1.3679890560875514,503.9850000000097,0.7936744149131423,1984.1860372828555,0.2540008802250049,0.18878248974008208
CTMTI,0,1000,0.016,634280.0,0.6342800000000093,0.0,628,277,351,0,0.4410828025477707,1.0,788.295390048559,1.6,634.28,0.63428,0.6342800000000093,1.5923566878980893,634.2800000000093,0.6306363120388472,1576.590780097118,0.4023111184000059,0.5589171974522293
ISMTI,0,1000,0.016,83942.5,0.08394250000000002,0.0,20,0,19,1,0.0,0.134,798.1654108467105,1.6,83.9425,0.0839425,0.08394250000000002,50.0,83.94250000000001,4.7651666319206605,11912.91657980165,0.007046343306250002,0.95
CPT,0,1000,0.016,409447.5,0.4094475000000062,0.0,514,250,125,139,0.48638132295719844,1.0,1221.1577796909248,1.6,409.4475,0.4094475,0.4094475000000062,1.9455252918287937,409.4475000000062,0.97692622375274,2442.3155593818497,0.16764725525625254,0.24319066147859922
LODS-MTI (Adaptive),1,1000,0.016,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.256,671.5282514033892,1.6,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),1,1000,0.016,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.116,792.5662749385078,1.6,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CR-MTI,0,1000,0.014,6281535.0,6.281535000000113,0.0,3335,1173,580,1582,0.35172413793103446,1.0,79.5983784218348,1.4000000000000001,6281.535,6.281535,6.281535000000113,0.29985007496251875,6281.535000000113,0.06367870273746784,159.1967568436696,39.457681956225706,0.17391304347826086
CR-MTI,2,1000,0.012,7554715.0,7.554715000000237,0.0,4002,1423,690,1889,0.3555722138930535,1.0,66.18383353971659,1.2,7554.715,7.554715,7.554715000000237,0.24987506246876562,7554.715000000237,0.05294706683177327,132.36766707943318,57.07371873122679,0.1724137931034483
CTMTI,1,1000,0.016,615090.0,0.615090000000008,0.0,609,243,366,0,0.39901477832512317,1.0,812.8891706904681,1.6,615.09,0.61509,0.615090000000008,1.6420361247947455,615.090000000008,0.6503113365523744,1625.7783413809361,0.37833570810000494,0.6009852216748769
ISMTI,1,1000,0.016,97122.5,0.09712250000000003,0.0,23,0,22,1,0.0,0.158,813.4057504697676,1.6,97.1225,0.0971225,0.09712250000000003,43.47826086956522,97.12250000000003,4.118510128960848,10296.275322402122,0.009432780006250002,0.9565217391304348
ECUMI,1,1000,0.016,503615.0,0.5036150000000099,0.0,731,119,151,461,0.16279069767441862,1.0,992.8218976797751,1.6,503.615,0.503615,0.5036150000000099,1.3679890560875514,503.6150000000099,0.7942575181438202,1985.6437953595503,0.253628068225005,0.20656634746922026
CPT,1,1000,0.016,410897.5,0.4108975000000063,0.0,514,270,115,129,0.5252918287937743,1.0,1216.8484841110007,1.6,410.8975,0.4108975,0.4108975000000063,1.9455252918287937,410.8975000000063,0.9734787872888008,2433.6969682220015,0.1688367555062526,0.2237354085603113
LODS-MTI (Adaptive),2,1000,0.016,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.218,571.8482765856985,1.6,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),2,1000,0.016,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.122,833.5610822629134,1.6,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
ECUMI,2,1000,0.016,503615.0,0.5036150000000096,0.0,731,129,141,461,0.17647058823529413,1.0,992.8218976797751,1.6,503.615,0.503615,0.5036150000000096,1.3679890560875514,503.6150000000096,0.7942575181438202,1985.6437953595503,0.25362806822500483,0.19288645690834474
CR-MTI,1,1000,0.014,6283330.0,6.283330000000113,0.0,3335,1164,590,1581,0.34902548725637184,1.0,79.57563903216925,1.4000000000000001,6283.33,6.28333,6.283330000000113,0.29985007496251875,6283.330000000113,0.0636605112257354,159.1512780643385,39.480235888900715,0.17691154422788605
CTMTI,2,1000,0.016,630240.0,0.630240000000009,0.0,624,275,349,0,0.4407051282051282,1.0,793.3485656257933,1.6,630.24,0.63024,0.630240000000009,1.6025641025641026,630.240000000009,0.6346788525006347,1586.6971312515866,0.3972024576000057,0.5592948717948718
ISMTI,2,1000,0.016,71287.5,0.07128749999999999,0.0,17,0,16,1,0.0,0.138,967.911625460284,1.6,71.2875,0.0712875,0.07128749999999999,58.8235294117647,71.28749999999998,5.611081886726285,14027.70471681571,0.00508190765625,0.9411764705882353
LODS-MTI (Adaptive),0,1000,0.018,175417.5,0.17541750000000006,0.0,28,0,28,0,0.0,0.208,592.8712927729559,1.7999999999999998,175.4175,0.1754175,0.17541750000000006,35.714285714285715,175.41750000000005,2.2802742029729077,5700.685507432268,0.03077129930625001,1.0
LODS-Fixed-128 (Stress),0,1000,0.018,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.092,628.5870456408855,1.7999999999999998,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CPT,2,1000,0.016,410027.5,0.4100275000000062,0.0,514,258,121,135,0.5019455252918288,1.0,1219.4304040582645,1.6,410.0275,0.4100275,0.4100275000000062,1.9455252918287937,410.0275000000062,0.9755443232466116,2438.860808116529,0.16812255075625254,0.23540856031128404
ECUMI,0,1000,0.018,503985.0,0.5039850000000097,0.0,731,133,138,460,0.18194254445964433,1.0,992.0930186414278,1.7999999999999998,503.985,0.503985,0.5039850000000097,1.3679890560875514,503.9850000000097,0.7936744149131423,1984.1860372828555,0.2540008802250049,0.18878248974008208
CTMTI,0,1000,0.018,634280.0,0.6342800000000093,0.0,628,277,351,0,0.4410828025477707,1.0,788.295390048559,1.7999999999999998,634.28,0.63428,0.6342800000000093,1.5923566878980893,634.2800000000093,0.6306363120388472,1576.590780097118,0.4023111184000059,0.5589171974522293
ISMTI,0,1000,0.018,79282.5,0.07928250000000002,0.0,19,1,17,1,0.05263157894736842,0.098,618.0430738183079,1.7999999999999998,79.2825,0.0792825,0.07928250000000002,52.63157894736842,79.28250000000001,5.045249582190269,12613.123955475672,0.006285714806250002,0.8947368421052632
CPT,0,1000,0.018,409447.5,0.4094475000000062,0.0,514,250,125,139,0.48638132295719844,1.0,1221.1577796909248,1.7999999999999998,409.4475,0.4094475,0.4094475000000062,1.9455252918287937,409.4475000000062,0.97692622375274,2442.3155593818497,0.16764725525625254,0.24319066147859922
LODS-MTI (Adaptive),1,1000,0.018,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.226,592.8335344420544,1.7999999999999998,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),1,1000,0.018,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.106,724.2415960644986,1.7999999999999998,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CR-MTI,2,1000,0.014,7554715.0,7.554715000000237,0.0,4002,1423,690,1889,0.3555722138930535,1.0,66.18383353971659,1.4000000000000001,7554.715,7.554715,7.554715000000237,0.24987506246876562,7554.715000000237,0.05294706683177327,132.36766707943318,57.07371873122679,0.1724137931034483
ECUMI,1,1000,0.018,503615.0,0.5036150000000099,0.0,731,119,151,461,0.16279069767441862,1.0,992.8218976797751,1.7999999999999998,503.615,0.503615,0.5036150000000099,1.3679890560875514,503.6150000000099,0.7942575181438202,1985.6437953595503,0.253628068225005,0.20656634746922026
CTMTI,1,1000,0.018,615090.0,0.615090000000008,0.0,609,243,366,0,0.39901477832512317,1.0,812.8891706904681,1.7999999999999998,615.09,0.61509,0.615090000000008,1.6420361247947455,615.090000000008,0.6503113365523744,1625.7783413809361,0.37833570810000494,0.6009852216748769
ISMTI,1,1000,0.018,104442.5,0.10444250000000005,0.0,25,0,24,1,0.0,0.118,564.9041338535558,1.7999999999999998,104.4425,0.1044425,0.10444250000000005,40.0,104.44250000000004,3.8298585346003784,9574.646336500946,0.010908235806250005,0.96
CPT,1,1000,0.018,410897.5,0.4108975000000063,0.0,514,270,115,129,0.5252918287937743,1.0,1216.8484841110007,1.7999999999999998,410.8975,0.4108975,0.4108975000000063,1.9455252918287937,410.8975000000063,0.9734787872888008,2433.6969682220015,0.1688367555062526,0.2237354085603113
LODS-MTI (Adaptive),2,1000,0.018,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.194,508.8925030166308,1.7999999999999998,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),2,1000,0.018,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.108,737.9065318393004,1.7999999999999998,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CR-MTI,0,1000,0.016,18936150.0,18.936149999997074,0.0,10005,3602,1708,4695,0.3600199900049975,0.232,6.125849235457049,1.6,18936.15,18.93615,18.936149999997074,0.09995002498750624,18936.149999997077,0.021123618053300167,52.80904513325042,358.5777768224446,0.17071464267866068
ECUMI,2,1000,0.018,503615.0,0.5036150000000096,0.0,731,129,141,461,0.17647058823529413,1.0,992.8218976797751,1.7999999999999998,503.615,0.503615,0.5036150000000096,1.3679890560875514,503.6150000000096,0.7942575181438202,1985.6437953595503,0.25362806822500483,0.19288645690834474
CTMTI,2,1000,0.018,630240.0,0.630240000000009,0.0,624,275,349,0,0.4407051282051282,1.0,793.3485656257933,1.7999999999999998,630.24,0.63024,0.630240000000009,1.6025641025641026,630.240000000009,0.6346788525006347,1586.6971312515866,0.3972024576000057,0.5592948717948718
