K,Rho,Run_ID,Drift_Val,Scenario
32,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
64,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
64,4,17,0.004,Stress (Drift=0.15%)
64,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
64,4,17,0.004,Stress (Drift=0.15%)
64,4,17,0.004,Stress (Drift=0.15%)
32,4,17,0.004,Stress (Drift=0.15%)
8,4,17,0.004,Stress (Drift=0.15%)
64,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
64,4,18,0.004,Stress (Drift=0.15%)
64,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
64,4,18,0.004,Stress (Drift=0.15%)
64,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
64,4,18,0.004,Stress (Drift=0.15%)
64,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
32,4,18,0.004,Stress (Drift=0.15%)
8,4,18,0.004,Stress (Drift=0.15%)
64,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
64,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
64,4,19,0.004,Stress (Drift=0.15%)
64,4,19,0.004,Stress (Drift=0.15%)
64,4,19,0.004,Stress (Drift=0.15%)
64,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
64,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
32,4,19,0.004,Stress (Drift=0.15%)
8,4,19,0.004,Stress (Drift=0.15%)
64,4,20,0.004,Stress (Drift=0.15%)
64,4,20,0.004,Stress (Drift=0.15%)
64,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
64,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
64,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
32,4,20,0.004,Stress (Drift=0.15%)
64,4,20,0.004,Stress (Drift=0.15%)
40,4,20,0.004,Stress (Drift=0.15%)
64,4,21,0.004,Stress (Drift=0.15%)
32,4,21,0.004,Stress (Drift=0.15%)
32,4,21,0.004,Stress (Drift=0.15%)
64,4,21,0.004,Stress (Drift=0.15%)
64,4,21,0.004,Stress (Drift=0.15%)
32,4,21,0.004,Stress (Drift=0.15%)
32,4,21,0.004,Stress (Drift=0.15%)
64,4,21,0.004,Stress (Drift=0.15%)
64,4,21,0.004,Stress (Drift=0.15%)
64,4,21,0.004,Stress (Drift=0.15%)
32,4,21,0.004,Stress (Drift=0.15%)
32,4,21,0.004,Stress (Drift=0.15%)
64,4,21,0.004,Stress (Drift=0.15%)
64,4,21,0.004,Stress (Drift=0.15%)
64,4,21,0.004,Stress (Drift=0.15%)
64,4,21,0.004,Stress (Drift=0.15%)
32,4,21,0.004,Stress (Drift=0.15%)
32,4,21,0.004,Stress (Drift=0.15%)
32,4,21,0.004,Stress (Drift=0.15%)
32,4,21,0.004,Stress (Drift=0.15%)
32,4,21,0.004,Stress (Drift=0.15%)
8,4,21,0.004,Stress (Drift=0.15%)
64,4,22,0.004,Stress (Drift=0.15%)
32,4,22,0.004,Stress (Drift=0.15%)
32,4,22,0.004,Stress (Drift=0.15%)
32,4,22,0.004,Stress (Drift=0.15%)
32,4,22,0.004,Stress (Drift=0.15%)
64,4,22,0.004,Stress (Drift=0.15%)
32,4,22,0.004,Stress (Drift=0.15%)
32,4,22,0.004,Stress (Drift=0.15%)
64,4,22,0.004,Stress (Drift=0.15%)
64,4,22,0.004,Stress (Drift=0.15%)
64,4,22,0.004,Stress (Drift=0.15%)
32,4,22,0.004,Stress (Drift=0.15%)
32,4,22,0.004,Stress (Drift=0.15%)
32,4,22,0.004,Stress (Drift=0.15%)
32,4,22,0.004,Stress (Drift=0.15%)
64,4,22,0.004,Stress (Drift=0.15%)
64,4,22,0.004,Stress (Drift=0.15%)
64,4,22,0.004,Stress (Drift=0.15%)
64,4,22,0.004,Stress (Drift=0.15%)
32,4,22,0.004,Stress (Drift=0.15%)
32,4,22,0.004,Stress (Drift=0.15%)
40,4,22,0.004,Stress (Drift=0.15%)
64,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
64,4,23,0.004,Stress (Drift=0.15%)
64,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
64,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
64,4,23,0.004,Stress (Drift=0.15%)
64,4,23,0.004,Stress (Drift=0.15%)
64,4,23,0.004,Stress (Drift=0.15%)
64,4,23,0.004,Stress (Drift=0.15%)
32,4,23,0.004,Stress (Drift=0.15%)
8,4,23,0.004,Stress (Drift=0.15%)
64,4,24,0.004,Stress (Drift=0.15%)
64,4,24,0.004,Stress (Drift=0.15%)
64,4,24,0.004,Stress (Drift=0.15%)
64,4,24,0.004,Stress (Drift=0.15%)
64,4,24,0.004,Stress (Drift=0.15%)
64,4,24,0.004,Stress (Drift=0.15%)
64,4,24,0.004,Stress (Drift=0.15%)
64,4,24,0.004,Stress (Drift=0.15%)
64,4,24,0.004,Stress (Drift=0.15%)
64,4,24,0.004,Stress (Drift=0.15%)
64,4,24,0.004,Stress (Drift=0.15%)
32,4,24,0.004,Stress (Drift=0.15%)
32,4,24,0.004,Stress (Drift=0.15%)
32,4,24,0.004,Stress (Drift=0.15%)
32,4,24,0.004,Stress (Drift=0.15%)
32,4,24,0.004,Stress (Drift=0.15%)
32,4,24,0.004,Stress (Drift=0.15%)
32,4,24,0.004,Stress (Drift=0.15%)
32,4,24,0.004,Stress (Drift=0.15%)
40,4,24,0.004,Stress (Drift=0.15%)
64,4,26,0.004,Stress (Drift=0.15%)
64,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
64,4,26,0.004,Stress (Drift=0.15%)
64,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
64,4,26,0.004,Stress (Drift=0.15%)
64,4,26,0.004,Stress (Drift=0.15%)
64,4,26,0.004,Stress (Drift=0.15%)
32,4,26,0.004,Stress (Drift=0.15%)
8,4,26,0.004,Stress (Drift=0.15%)
64,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
64,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
64,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
64,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
64,4,25,0.004,Stress (Drift=0.15%)
64,4,25,0.004,Stress (Drift=0.15%)
64,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
64,4,25,0.004,Stress (Drift=0.15%)
32,4,25,0.004,Stress (Drift=0.15%)
8,4,25,0.004,Stress (Drift=0.15%)
64,4,27,0.004,Stress (Drift=0.15%)
64,4,27,0.004,Stress (Drift=0.15%)
64,4,27,0.004,Stress (Drift=0.15%)
32,4,27,0.004,Stress (Drift=0.15%)
32,4,27,0.004,Stress (Drift=0.15%)
64,4,27,0.004,Stress (Drift=0.15%)
64,4,27,0.004,Stress (Drift=0.15%)
64,4,27,0.004,Stress (Drift=0.15%)
32,4,27,0.004,Stress (Drift=0.15%)
32,4,27,0.004,Stress (Drift=0.15%)
64,4,27,0.004,Stress (Drift=0.15%)
64,4,27,0.004,Stress (Drift=0.15%)
32,4,27,0.004,Stress (Drift=0.15%)
32,4,27,0.004,Stress (Drift=0.15%)
32,4,27,0.004,Stress (Drift=0.15%)
32,4,27,0.004,Stress (Drift=0.15%)
64,4,27,0.004,Stress (Drift=0.15%)
32,4,27,0.004,Stress (Drift=0.15%)
32,4,27,0.004,Stress (Drift=0.15%)
32,4,27,0.004,Stress (Drift=0.15%)
32,4,27,0.004,Stress (Drift=0.15%)
40,4,27,0.004,Stress (Drift=0.15%)
64,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
64,4,29,0.004,Stress (Drift=0.15%)
64,4,29,0.004,Stress (Drift=0.15%)
64,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
64,4,29,0.004,Stress (Drift=0.15%)
64,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
64,4,29,0.004,Stress (Drift=0.15%)
64,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
64,4,29,0.004,Stress (Drift=0.15%)
32,4,29,0.004,Stress (Drift=0.15%)
8,4,29,0.004,Stress (Drift=0.15%)
64,4,28,0.004,Stress (Drift=0.15%)
64,4,28,0.004,Stress (Drift=0.15%)
64,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
64,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
64,4,28,0.004,Stress (Drift=0.15%)
64,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
64,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
32,4,28,0.004,Stress (Drift=0.15%)
8,4,28,0.004,Stress (Drift=0.15%)
64,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
64,4,30,0.004,Stress (Drift=0.15%)
64,4,30,0.004,Stress (Drift=0.15%)
64,4,30,0.004,Stress (Drift=0.15%)
64,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
64,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
64,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
64,4,30,0.004,Stress (Drift=0.15%)
64,4,30,0.004,Stress (Drift=0.15%)
32,4,30,0.004,Stress (Drift=0.15%)
8,4,30,0.004,Stress (Drift=0.15%)
64,4,31,0.004,Stress (Drift=0.15%)
64,4,31,0.004,Stress (Drift=0.15%)
64,4,31,0.004,Stress (Drift=0.15%)
64,4,31,0.004,Stress (Drift=0.15%)
64,4,31,0.004,Stress (Drift=0.15%)
32,4,31,0.004,Stress (Drift=0.15%)
32,4,31,0.004,Stress (Drift=0.15%)
64,4,31,0.004,Stress (Drift=0.15%)
64,4,31,0.004,Stress (Drift=0.15%)
64,4,31,0.004,Stress (Drift=0.15%)
64,4,31,0.004,Stress (Drift=0.15%)
64,4,31,0.004,Stress (Drift=0.15%)
64,4,31,0.004,Stress (Drift=0.15%)
64,4,31,0.004,Stress (Drift=0.15%)
32,4,31,0.004,Stress (Drift=0.15%)
32,4,31,0.004,Stress (Drift=0.15%)
32,4,31,0.004,Stress (Drift=0.15%)
32,4,31,0.004,Stress (Drift=0.15%)
40,4,31,0.004,Stress (Drift=0.15%)
64,4,33,0.004,Stress (Drift=0.15%)
64,4,33,0.004,Stress (Drift=0.15%)
64,4,33,0.004,Stress (Drift=0.15%)
64,4,33,0.004,Stress (Drift=0.15%)
64,4,33,0.004,Stress (Drift=0.15%)
64,4,33,0.004,Stress (Drift=0.15%)
32,4,33,0.004,Stress (Drift=0.15%)
32,4,33,0.004,Stress (Drift=0.15%)
32,4,33,0.004,Stress (Drift=0.15%)
32,4,33,0.004,Stress (Drift=0.15%)
64,4,33,0.004,Stress (Drift=0.15%)
64,4,33,0.004,Stress (Drift=0.15%)
32,4,33,0.004,Stress (Drift=0.15%)
32,4,33,0.004,Stress (Drift=0.15%)
64,4,33,0.004,Stress (Drift=0.15%)
32,4,33,0.004,Stress (Drift=0.15%)
32,4,33,0.004,Stress (Drift=0.15%)
32,4,33,0.004,Stress (Drift=0.15%)
32,4,33,0.004,Stress (Drift=0.15%)
32,4,33,0.004,Stress (Drift=0.15%)
32,4,33,0.004,Stress (Drift=0.15%)
40,4,33,0.004,Stress (Drift=0.15%)
64,4,34,0.004,Stress (Drift=0.15%)
64,4,34,0.004,Stress (Drift=0.15%)
64,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
64,4,34,0.004,Stress (Drift=0.15%)
64,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
64,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
32,4,34,0.004,Stress (Drift=0.15%)
64,4,34,0.004,Stress (Drift=0.15%)
64,4,34,0.004,Stress (Drift=0.15%)
40,4,34,0.004,Stress (Drift=0.15%)
64,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
64,4,35,0.004,Stress (Drift=0.15%)
64,4,35,0.004,Stress (Drift=0.15%)
64,4,35,0.004,Stress (Drift=0.15%)
64,4,35,0.004,Stress (Drift=0.15%)
64,4,35,0.004,Stress (Drift=0.15%)
64,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
64,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
32,4,35,0.004,Stress (Drift=0.15%)
8,4,35,0.004,Stress (Drift=0.15%)
64,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
64,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
64,4,32,0.004,Stress (Drift=0.15%)
64,4,32,0.004,Stress (Drift=0.15%)
64,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
64,4,32,0.004,Stress (Drift=0.15%)
64,4,32,0.004,Stress (Drift=0.15%)
32,4,32,0.004,Stress (Drift=0.15%)
8,4,32,0.004,Stress (Drift=0.15%)
64,4,36,0.004,Stress (Drift=0.15%)
64,4,36,0.004,Stress (Drift=0.15%)
32,4,36,0.004,Stress (Drift=0.15%)
32,4,36,0.004,Stress (Drift=0.15%)
32,4,36,0.004,Stress (Drift=0.15%)
32,4,36,0.004,Stress (Drift=0.15%)
32,4,36,0.004,Stress (Drift=0.15%)
32,4,36,0.004,Stress (Drift=0.15%)
32,4,36,0.004,Stress (Drift=0.15%)
32,4,36,0.004,Stress (Drift=0.15%)
64,4,36,0.004,Stress (Drift=0.15%)
64,4,36,0.004,Stress (Drift=0.15%)
64,4,36,0.004,Stress (Drift=0.15%)
64,4,36,0.004,Stress (Drift=0.15%)
64,4,36,0.004,Stress (Drift=0.15%)
32,4,36,0.004,Stress (Drift=0.15%)
32,4,36,0.004,Stress (Drift=0.15%)
64,4,36,0.004,Stress (Drift=0.15%)
32,4,36,0.004,Stress (Drift=0.15%)
32,4,36,0.004,Stress (Drift=0.15%)
64,4,36,0.004,Stress (Drift=0.15%)
40,4,36,0.004,Stress (Drift=0.15%)
64,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
64,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
64,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
64,4,37,0.004,Stress (Drift=0.15%)
64,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
32,4,37,0.004,Stress (Drift=0.15%)
40,4,37,0.004,Stress (Drift=0.15%)
64,4,38,0.004,Stress (Drift=0.15%)
64,4,38,0.004,Stress (Drift=0.15%)
32,4,38,0.004,Stress (Drift=0.15%)
32,4,38,0.004,Stress (Drift=0.15%)
32,4,38,0.004,Stress (Drift=0.15%)
32,4,38,0.004,Stress (Drift=0.15%)
64,4,38,0.004,Stress (Drift=0.15%)
64,4,38,0.004,Stress (Drift=0.15%)
64,4,38,0.004,Stress (Drift=0.15%)
64,4,38,0.004,Stress (Drift=0.15%)
32,4,38,0.004,Stress (Drift=0.15%)
32,4,38,0.004,Stress (Drift=0.15%)
32,4,38,0.004,Stress (Drift=0.15%)
32,4,38,0.004,Stress (Drift=0.15%)
64,4,38,0.004,Stress (Drift=0.15%)
64,4,38,0.004,Stress (Drift=0.15%)
32,4,38,0.004,Stress (Drift=0.15%)
32,4,38,0.004,Stress (Drift=0.15%)
32,4,38,0.004,Stress (Drift=0.15%)
32,4,38,0.004,Stress (Drift=0.15%)
64,4,38,0.004,Stress (Drift=0.15%)
40,4,38,0.004,Stress (Drift=0.15%)
64,4,41,0.004,Stress (Drift=0.15%)
64,4,41,0.004,Stress (Drift=0.15%)
64,4,41,0.004,Stress (Drift=0.15%)
64,4,41,0.004,Stress (Drift=0.15%)
64,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
64,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
64,4,41,0.004,Stress (Drift=0.15%)
64,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
64,4,41,0.004,Stress (Drift=0.15%)
32,4,41,0.004,Stress (Drift=0.15%)
8,4,41,0.004,Stress (Drift=0.15%)
64,4,40,0.004,Stress (Drift=0.15%)
64,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
64,4,40,0.004,Stress (Drift=0.15%)
64,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
64,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
64,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
32,4,40,0.004,Stress (Drift=0.15%)
64,4,40,0.004,Stress (Drift=0.15%)
64,4,40,0.004,Stress (Drift=0.15%)
40,4,40,0.004,Stress (Drift=0.15%)
64,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
64,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
64,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
64,4,39,0.004,Stress (Drift=0.15%)
64,4,39,0.004,Stress (Drift=0.15%)
64,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
64,4,39,0.004,Stress (Drift=0.15%)
64,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
32,4,39,0.004,Stress (Drift=0.15%)
40,4,39,0.004,Stress (Drift=0.15%)
64,4,42,0.004,Stress (Drift=0.15%)
32,4,42,0.004,Stress (Drift=0.15%)
32,4,42,0.004,Stress (Drift=0.15%)
64,4,42,0.004,Stress (Drift=0.15%)
