algorithm_name,run_id,MISSING_RATE,TOTAL_TAGS,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,noise_rate_pct,missing_rate_pct,ENABLE_NOISE,packet_error_rate,ENABLE_CAPTURE_EFFECT,CAPTURE_RATIO_DB,ENABLE_ENERGY_TRACKING,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
Fixed (rho=4),14,0.01,500,140972.5,0.1409725,0.0008226056250000003,31,0,31,0,0.0,0.0,1.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141795105625,16.129032258064516,283.59021125,1.4187164163223325,3546.791040805831,0.019989210527720312,1.0
Fixed (rho=4),6,0.05,500,140972.5,0.1409725,0.0007893981249999995,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761898125,16.129032258064516,283.52379625000003,1.4187164163223325,3546.791040805831,0.019984529183426563,1.0
Fixed (rho=4),17,0.1,500,140972.5,0.1409725,0.0007477447499999998,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172024475,16.129032258064516,283.4404895,1.4187164163223325,3546.791040805831,0.019978657203019376,1.0
Fixed (rho=2),10,0.05,500,71760.0,0.07176000000000005,0.00045889274999999985,16,0,16,0,0.0,0.0,5.0,False,0.0,False,3.0,True,71.76,0.07176,0.07221889275000004,31.25,144.43778550000007,2.7870680044593086,6967.670011148271,0.0051824277437400035,1.0
Adaptive (Ours),15,0.5,500,76307.5,0.07630750000000004,0.00025305324999999997,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656055325000004,29.41176470588235,153.12110650000008,2.6209743472135765,6552.435868033942,0.005842144417124378,1.0
Fixed (rho=2),5,0.01,500,71760.0,0.07176000000000005,0.0004782037499999999,16,0,16,0,0.0,0.0,1.0,False,0.0,False,3.0,True,71.76,0.07176,0.07223820375000005,31.25,144.47640750000008,2.7870680044593086,6967.670011148271,0.005183813501100004,1.0
Adaptive (Ours),13,0.01,500,76307.5,0.07630750000000004,0.0005007138749999998,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Fixed (rho=4),3,0.05,500,140972.5,0.1409725,0.0007893261249999997,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761826125,16.129032258064516,283.52365225,1.4187164163223325,3546.791040805831,0.01998451903340656,1.0
Fixed (rho=2),14,0.5,500,71760.0,0.07176000000000005,0.0002414145,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200141450000004,31.25,144.00282900000008,2.7870680044593086,6967.670011148271,0.005166821504520003,1.0
Fixed (rho=4),16,0.01,500,140972.5,0.1409725,0.0008226056250000003,31,0,31,0,0.0,0.0,1.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141795105625,16.129032258064516,283.59021125,1.4187164163223325,3546.791040805831,0.019989210527720312,1.0
Fixed (rho=4),0,0.05,500,140972.5,0.1409725,0.0007893981249999997,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761898125,16.129032258064516,283.52379625000003,1.4187164163223325,3546.791040805831,0.019984529183426563,1.0
Adaptive (Ours),13,0.25,500,76307.5,0.07630750000000004,0.00037928287500000013,17,0,17,0,0.0,0.0,25.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07668678287500004,29.41176470588235,153.37356575000007,2.6209743472135765,6552.435868033942,0.005851776684234066,1.0
Fixed (rho=4),13,0.05,500,140972.5,0.1409725,0.0007893981249999997,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761898125,16.129032258064516,283.52379625000003,1.4187164163223325,3546.791040805831,0.019984529183426563,1.0
Fixed (rho=2),3,0.5,500,71760.0,0.07176000000000005,0.00024157650000000005,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200157650000005,31.25,144.0031530000001,2.7870680044593086,6967.670011148271,0.0051668331296400045,1.0
Adaptive (Ours),19,0.5,500,76307.5,0.07630750000000004,0.00025294525,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656044525000004,29.41176470588235,153.12089050000006,2.6209743472135765,6552.435868033942,0.005842136175914378,1.0
Adaptive (Ours),11,0.01,500,76307.5,0.07630750000000004,0.0005007138749999998,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Adaptive (Ours),1,0.01,500,76307.5,0.07630750000000004,0.0005007138749999999,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Fixed (rho=2),14,0.01,500,71760.0,0.07176000000000005,0.0004782037499999999,16,0,16,0,0.0,0.0,1.0,False,0.0,False,3.0,True,71.76,0.07176,0.07223820375000005,31.25,144.47640750000008,2.7870680044593086,6967.670011148271,0.005183813501100004,1.0
Fixed (rho=4),3,0.1,500,140972.5,0.1409725,0.0007478167499999998,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172031675,16.129032258064516,283.4406335,1.4187164163223325,3546.791040805831,0.019978667353039374,1.0
Fixed (rho=4),16,0.25,500,140972.5,0.1409725,0.0006232526249999999,31,0,31,0,0.0,0.0,25.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141595752625,16.129032258064516,283.19150525,1.4187164163223325,3546.791040805831,0.01996110723692781,1.0
Fixed (rho=2),16,0.01,500,71760.0,0.07176000000000005,0.0004782037499999999,16,0,16,0,0.0,0.0,1.0,False,0.0,False,3.0,True,71.76,0.07176,0.07223820375000005,31.25,144.47640750000008,2.7870680044593086,6967.670011148271,0.005183813501100004,1.0
Fixed (rho=2),3,0.1,500,71760.0,0.07176000000000005,0.0004347405000000002,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219474050000005,31.25,144.38948100000007,2.7870680044593086,6967.670011148271,0.005180694578280004,1.0
Fixed (rho=2),19,0.1,500,71760.0,0.07176000000000005,0.00043463250000000023,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219463250000005,31.25,144.3892650000001,2.7870680044593086,6967.670011148271,0.005180686828200004,1.0
Fixed (rho=2),1,0.05,500,71760.0,0.07176000000000005,0.0004588927499999999,16,0,16,0,0.0,0.0,5.0,False,0.0,False,3.0,True,71.76,0.07176,0.07221889275000004,31.25,144.43778550000007,2.7870680044593086,6967.670011148271,0.0051824277437400035,1.0
Adaptive (Ours),10,0.01,500,76307.5,0.07630750000000004,0.0005007678749999998,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680826787500004,29.41176470588235,153.6165357500001,2.6209743472135765,6552.435868033942,0.005861046900871566,1.0
Fixed (rho=2),8,0.25,500,71760.0,0.07176000000000005,0.0003622297500000001,16,0,16,0,0.0,0.0,25.0,False,0.0,False,3.0,True,71.76,0.07176,0.07212222975000004,31.25,144.2444595000001,2.7870680044593086,6967.670011148271,0.005175491206860004,1.0
Fixed (rho=2),18,0.25,500,71760.0,0.07176000000000005,0.0003623377500000001,16,0,16,0,0.0,0.0,25.0,False,0.0,False,3.0,True,71.76,0.07176,0.07212233775000004,31.25,144.2446755000001,2.7870680044593086,6967.670011148271,0.0051754989569400035,1.0
Adaptive (Ours),6,0.05,500,76307.5,0.07630750000000004,0.00048043937499999995,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678793937500004,29.41176470588235,153.5758787500001,2.6209743472135765,6552.435868033942,0.005859495683857816,1.0
Adaptive (Ours),14,0.01,500,76307.5,0.07630750000000004,0.0005007138749999998,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Adaptive (Ours),4,0.5,500,76307.5,0.07630750000000004,0.00025289125,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656039125000004,29.41176470588235,153.12078250000008,2.6209743472135765,6552.435868033942,0.0058421320553093785,1.0
Fixed (rho=4),15,0.05,500,140972.5,0.1409725,0.0007893621249999996,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761862125,16.129032258064516,283.52372425,1.4187164163223325,3546.791040805831,0.019984524108416564,1.0
Adaptive (Ours),8,0.01,500,76307.5,0.07630750000000004,0.0005007678749999999,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680826787500004,29.41176470588235,153.6165357500001,2.6209743472135765,6552.435868033942,0.005861046900871566,1.0
Fixed (rho=2),2,0.25,500,71760.0,0.07176000000000005,0.00036228375,16,0,16,0,0.0,0.0,25.0,False,0.0,False,3.0,True,71.76,0.07176,0.07212228375000004,31.25,144.2445675000001,2.7870680044593086,6967.670011148271,0.005175495081900004,1.0
Adaptive (Ours),7,0.01,500,76307.5,0.07630750000000004,0.0005007138749999998,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Fixed (rho=4),19,0.05,500,140972.5,0.1409725,0.0007893981249999996,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761898125,16.129032258064516,283.52379625000003,1.4187164163223325,3546.791040805831,0.019984529183426563,1.0
Adaptive (Ours),4,0.25,500,76307.5,0.07630750000000004,0.0003793368750000001,17,0,17,0,0.0,0.0,25.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07668683687500004,29.41176470588235,153.37367375000008,2.6209743472135765,6552.435868033942,0.005851780804839065,1.0
Fixed (rho=2),5,0.5,500,71760.0,0.07176000000000005,0.0002415225,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200152250000004,31.25,144.00304500000007,2.7870680044593086,6967.670011148271,0.005166829254600003,1.0
Fixed (rho=4),18,0.1,500,140972.5,0.1409725,0.0007477807499999997,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172028075,16.129032258064516,283.4405615,1.4187164163223325,3546.791040805831,0.019978662278029375,1.0
Fixed (rho=4),19,0.1,500,140972.5,0.1409725,0.0007478887499999998,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172038875,16.129032258064516,283.4407775,1.4187164163223325,3546.791040805831,0.019978677503059376,1.0
Adaptive (Ours),6,0.1,500,76307.5,0.07630750000000004,0.00045520425000000015,17,0,17,0,0.0,0.0,10.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07676270425000004,29.41176470588235,153.52540850000008,2.6209743472135765,6552.435868033942,0.0058575700545568776,1.0
Adaptive (Ours),16,0.1,500,76307.5,0.07630750000000004,0.00045520425000000015,17,0,17,0,0.0,0.0,10.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07676270425000004,29.41176470588235,153.52540850000008,2.6209743472135765,6552.435868033942,0.0058575700545568776,1.0
Fixed (rho=2),3,0.01,500,71760.0,0.07176000000000005,0.0004782037499999999,16,0,16,0,0.0,0.0,1.0,False,0.0,False,3.0,True,71.76,0.07176,0.07223820375000005,31.25,144.47640750000008,2.7870680044593086,6967.670011148271,0.005183813501100004,1.0
Fixed (rho=2),15,0.1,500,71760.0,0.07176000000000005,0.00043490250000000026,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219490250000005,31.25,144.38980500000008,2.7870680044593086,6967.670011148271,0.005180706203400004,1.0
Adaptive (Ours),10,0.5,500,76307.5,0.07630750000000004,0.00025299925,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656049925000004,29.41176470588235,153.12099850000007,2.6209743472135765,6552.435868033942,0.005842140296519378,1.0
Adaptive (Ours),13,0.05,500,76307.5,0.07630750000000004,0.000480439375,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678793937500004,29.41176470588235,153.5758787500001,2.6209743472135765,6552.435868033942,0.005859495683857816,1.0
Adaptive (Ours),16,0.25,500,76307.5,0.07630750000000004,0.0003792288750000001,17,0,17,0,0.0,0.0,25.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07668672887500004,29.41176470588235,153.37345775000009,2.6209743472135765,6552.435868033942,0.005851772563629065,1.0
Fixed (rho=4),16,0.1,500,140972.5,0.1409725,0.0007478167499999997,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172031675,16.129032258064516,283.4406335,1.4187164163223325,3546.791040805831,0.019978667353039374,1.0
Fixed (rho=4),11,0.01,500,140972.5,0.1409725,0.0008226056250000003,31,0,31,0,0.0,0.0,1.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141795105625,16.129032258064516,283.59021125,1.4187164163223325,3546.791040805831,0.019989210527720312,1.0
Fixed (rho=4),19,0.25,500,140972.5,0.1409725,0.0006231806249999999,31,0,31,0,0.0,0.0,25.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141595680625,16.129032258064516,283.19136125,1.4187164163223325,3546.791040805831,0.01996109708690781,1.0
Adaptive (Ours),0,0.5,500,76307.5,0.07630750000000004,0.00025299925000000004,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656049925000004,29.41176470588235,153.12099850000007,2.6209743472135765,6552.435868033942,0.005842140296519378,1.0
Adaptive (Ours),11,0.5,500,76307.5,0.07630750000000004,0.00025294524999999995,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656044525000004,29.41176470588235,153.12089050000006,2.6209743472135765,6552.435868033942,0.005842136175914378,1.0
Fixed (rho=4),9,0.25,500,140972.5,0.1409725,0.0006232526249999999,31,0,31,0,0.0,0.0,25.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141595752625,16.129032258064516,283.19150525,1.4187164163223325,3546.791040805831,0.01996110723692781,1.0
Adaptive (Ours),8,0.5,500,76307.5,0.07630750000000004,0.00025272924999999996,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656022925000004,29.41176470588235,153.1204585000001,2.6209743472135765,6552.435868033942,0.005842119693494378,1.0
Fixed (rho=4),11,0.05,500,140972.5,0.1409725,0.0007893621249999996,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761862125,16.129032258064516,283.52372425,1.4187164163223325,3546.791040805831,0.019984524108416564,1.0
Fixed (rho=2),9,0.5,500,71760.0,0.07176000000000005,0.0002414685,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200146850000004,31.25,144.0029370000001,2.7870680044593086,6967.670011148271,0.005166825379560003,1.0
Fixed (rho=4),18,0.25,500,140972.5,0.1409725,0.0006231446249999996,31,0,31,0,0.0,0.0,25.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141595644625,16.129032258064516,283.19128924999995,1.4187164163223325,3546.791040805831,0.019961092011897812,1.0
Fixed (rho=4),4,0.1,500,140972.5,0.1409725,0.0007478167499999999,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172031675,16.129032258064516,283.4406335,1.4187164163223325,3546.791040805831,0.019978667353039374,1.0
Fixed (rho=4),9,0.01,500,140972.5,0.1409725,0.0008226056250000004,31,0,31,0,0.0,0.0,1.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141795105625,16.129032258064516,283.59021125,1.4187164163223325,3546.791040805831,0.019989210527720312,1.0
Fixed (rho=2),6,0.25,500,71760.0,0.07176000000000005,0.0003622297500000001,16,0,16,0,0.0,0.0,25.0,False,0.0,False,3.0,True,71.76,0.07176,0.07212222975000004,31.25,144.2444595000001,2.7870680044593086,6967.670011148271,0.005175491206860004,1.0
Adaptive (Ours),19,0.01,500,76307.5,0.07630750000000004,0.0005007138749999999,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Fixed (rho=2),17,0.01,500,71760.0,0.07176000000000005,0.0004782037499999999,16,0,16,0,0.0,0.0,1.0,False,0.0,False,3.0,True,71.76,0.07176,0.07223820375000005,31.25,144.47640750000008,2.7870680044593086,6967.670011148271,0.005183813501100004,1.0
Fixed (rho=4),8,0.01,500,140972.5,0.1409725,0.0008225696250000003,31,0,31,0,0.0,0.0,1.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141795069625,16.129032258064516,283.59013925,1.4187164163223325,3546.791040805831,0.019989205452710313,1.0
Adaptive (Ours),0,0.01,500,76307.5,0.07630750000000004,0.0005007138749999998,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Adaptive (Ours),9,0.05,500,76307.5,0.07630750000000004,0.0004804393749999999,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678793937500004,29.41176470588235,153.5758787500001,2.6209743472135765,6552.435868033942,0.005859495683857816,1.0
Adaptive (Ours),6,0.01,500,76307.5,0.07630750000000004,0.0005007138749999998,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Adaptive (Ours),12,0.01,500,76307.5,0.07630750000000004,0.0005007138749999999,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Fixed (rho=4),12,0.01,500,140972.5,0.1409725,0.0008226056250000001,31,0,31,0,0.0,0.0,1.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141795105625,16.129032258064516,283.59021125,1.4187164163223325,3546.791040805831,0.019989210527720312,1.0
Fixed (rho=2),5,0.25,500,71760.0,0.07176000000000005,0.00036228375000000007,16,0,16,0,0.0,0.0,25.0,False,0.0,False,3.0,True,71.76,0.07176,0.07212228375000004,31.25,144.2445675000001,2.7870680044593086,6967.670011148271,0.005175495081900004,1.0
Adaptive (Ours),1,0.5,500,76307.5,0.07630750000000004,0.00025283725,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656033725000004,29.41176470588235,153.1206745000001,2.6209743472135765,6552.435868033942,0.005842127934704378,1.0
Adaptive (Ours),5,0.01,500,76307.5,0.07630750000000004,0.0005007138749999998,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Adaptive (Ours),7,0.25,500,76307.5,0.07630750000000004,0.00037928287500000013,17,0,17,0,0.0,0.0,25.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07668678287500004,29.41176470588235,153.37356575000007,2.6209743472135765,6552.435868033942,0.005851776684234066,1.0
Fixed (rho=4),18,0.01,500,140972.5,0.1409725,0.0008226056250000003,31,0,31,0,0.0,0.0,1.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141795105625,16.129032258064516,283.59021125,1.4187164163223325,3546.791040805831,0.019989210527720312,1.0
Fixed (rho=2),12,0.5,500,71760.0,0.07176000000000005,0.0002415225,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200152250000004,31.25,144.00304500000007,2.7870680044593086,6967.670011148271,0.005166829254600003,1.0
Fixed (rho=4),14,0.1,500,140972.5,0.1409725,0.0007477087499999996,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172020875,16.129032258064516,283.44041749999997,1.4187164163223325,3546.791040805831,0.019978652128009373,1.0
Fixed (rho=2),12,0.25,500,71760.0,0.07176000000000005,0.00036217575000000005,16,0,16,0,0.0,0.0,25.0,False,0.0,False,3.0,True,71.76,0.07176,0.07212217575000004,31.25,144.24435150000008,2.7870680044593086,6967.670011148271,0.005175487331820003,1.0
Adaptive (Ours),14,0.25,500,76307.5,0.07630750000000004,0.00037939087500000015,17,0,17,0,0.0,0.0,25.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07668689087500004,29.41176470588235,153.3737817500001,2.6209743472135765,6552.435868033942,0.005851784925444066,1.0
Fixed (rho=4),2,0.5,500,140972.5,0.1409725,0.00041548974999999994,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138798975,16.129032258064516,282.7759795,1.4187164163223325,3546.791040805831,0.019931818385031875,1.0
Fixed (rho=2),10,0.01,500,71760.0,0.07176000000000005,0.00047825774999999993,16,0,16,0,0.0,0.0,1.0,False,0.0,False,3.0,True,71.76,0.07176,0.07223825775000005,31.25,144.4765155000001,2.7870680044593086,6967.670011148271,0.005183817376140004,1.0
Adaptive (Ours),16,0.5,500,76307.5,0.07630750000000004,0.00025289124999999997,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656039125000004,29.41176470588235,153.12078250000008,2.6209743472135765,6552.435868033942,0.0058421320553093785,1.0
Fixed (rho=4),7,0.25,500,140972.5,0.1409725,0.0006232166249999999,31,0,31,0,0.0,0.0,25.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141595716625,16.129032258064516,283.19143325,1.4187164163223325,3546.791040805831,0.019961102161917814,1.0
Fixed (rho=2),0,0.1,500,71760.0,0.07176000000000005,0.00043479450000000013,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219479450000005,31.25,144.3895890000001,2.7870680044593086,6967.670011148271,0.005180698453320004,1.0
Adaptive (Ours),15,0.1,500,76307.5,0.07630750000000004,0.00045536625000000027,17,0,17,0,0.0,0.0,10.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07676286625000005,29.41176470588235,153.5257325000001,2.6209743472135765,6552.435868033942,0.005857582416371879,1.0
Adaptive (Ours),8,0.05,500,76307.5,0.07630750000000004,0.00048054737499999997,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678804737500004,29.41176470588235,153.57609475000007,2.6209743472135765,6552.435868033942,0.005859503925067816,1.0
Fixed (rho=2),0,0.25,500,71760.0,0.07176000000000005,0.00036239175000000003,16,0,16,0,0.0,0.0,25.0,False,0.0,False,3.0,True,71.76,0.07176,0.07212239175000004,31.25,144.24478350000007,2.7870680044593086,6967.670011148271,0.005175502831980003,1.0
Adaptive (Ours),0,0.1,500,76307.5,0.07630750000000004,0.00045525825000000014,17,0,17,0,0.0,0.0,10.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07676275825000005,29.41176470588235,153.5255165000001,2.6209743472135765,6552.435868033942,0.005857574175161879,1.0
Fixed (rho=4),5,0.5,500,140972.5,0.1409725,0.00041545374999999997,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138795375,16.129032258064516,282.77590749999996,1.4187164163223325,3546.791040805831,0.019931813310021872,1.0
Fixed (rho=2),15,0.01,500,71760.0,0.07176000000000005,0.0004782037499999999,16,0,16,0,0.0,0.0,1.0,False,0.0,False,3.0,True,71.76,0.07176,0.07223820375000005,31.25,144.47640750000008,2.7870680044593086,6967.670011148271,0.005183813501100004,1.0
Adaptive (Ours),3,0.25,500,76307.5,0.07630750000000004,0.00037928287500000013,17,0,17,0,0.0,0.0,25.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07668678287500004,29.41176470588235,153.37356575000007,2.6209743472135765,6552.435868033942,0.005851776684234066,1.0
Adaptive (Ours),6,0.5,500,76307.5,0.07630750000000004,0.00025289124999999997,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656039125000004,29.41176470588235,153.12078250000008,2.6209743472135765,6552.435868033942,0.0058421320553093785,1.0
Adaptive (Ours),3,0.01,500,76307.5,0.07630750000000004,0.0005007138749999998,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Adaptive (Ours),1,0.25,500,76307.5,0.07630750000000004,0.00037939087500000004,17,0,17,0,0.0,0.0,25.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07668689087500004,29.41176470588235,153.3737817500001,2.6209743472135765,6552.435868033942,0.005851784925444066,1.0
Adaptive (Ours),19,0.05,500,76307.5,0.07630750000000004,0.000480439375,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678793937500004,29.41176470588235,153.5758787500001,2.6209743472135765,6552.435868033942,0.005859495683857816,1.0
Fixed (rho=4),1,0.5,500,140972.5,0.1409725,0.0004154897499999999,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138798975,16.129032258064516,282.7759795,1.4187164163223325,3546.791040805831,0.019931818385031875,1.0
Fixed (rho=2),16,0.5,500,71760.0,0.07176000000000005,0.0002415225,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200152250000004,31.25,144.00304500000007,2.7870680044593086,6967.670011148271,0.005166829254600003,1.0
Fixed (rho=4),18,0.5,500,140972.5,0.1409725,0.0004154177499999999,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138791775,16.129032258064516,282.7758355,1.4187164163223325,3546.791040805831,0.019931808235011877,1.0
Fixed (rho=4),8,0.25,500,140972.5,0.1409725,0.0006232166249999998,31,0,31,0,0.0,0.0,25.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141595716625,16.129032258064516,283.19143325,1.4187164163223325,3546.791040805831,0.019961102161917814,1.0
Fixed (rho=4),12,0.5,500,140972.5,0.1409725,0.0004154537499999999,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138795375,16.129032258064516,282.77590749999996,1.4187164163223325,3546.791040805831,0.019931813310021872,1.0
Adaptive (Ours),9,0.5,500,76307.5,0.07630750000000004,0.00025283725,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656033725000004,29.41176470588235,153.1206745000001,2.6209743472135765,6552.435868033942,0.005842127934704378,1.0
Fixed (rho=2),1,0.5,500,71760.0,0.07176000000000005,0.0002414685,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200146850000004,31.25,144.0029370000001,2.7870680044593086,6967.670011148271,0.005166825379560003,1.0
