Round,Fixed-Robust,LODS (eps=0.25),LODS (eps=0.30),LODS (eps=0.40),LODS (eps=0.60)
147,5289.000152141741,12015.628002305772,12079.677192083522,11977.198488439122,11951.578812528021
148,5394.622235958529,12041.24767821687,12105.29686799462,12015.628002305772,12143.72638186127
149,5616.9669538979315,12182.15589572792,12233.39524755012,12271.824761416769,12246.20508550567
150,5651.7828647691995,12323.064113238968,12284.634599372319,12271.824761416769,12323.064113238968
151,5870.536383533715,12399.923140972267,12335.873951194519,12451.162492794467,12425.542816883368
152,5895.406021350605,12566.451034394415,12489.592006661116,12489.592006661116,12502.401844616666
153,6124.918551615005,12553.641196438866,12604.880548261066,12566.451034394415,12579.260872349965
154,6257.399485390456,12617.690386216615,12592.070710305516,12630.500224172165,12643.310062127715
155,6389.201349831272,12720.169089861014,12694.549413949915,12694.549413949915,12720.169089861014
156,6641.992597779334,12745.788765772113,12732.978927816564,12758.598603727663,12745.788765772113
157,6655.329932313027,12784.218279638762,12758.598603727663,12784.218279638762,12784.218279638762
158,6661.998599579873,12797.028117594313,12797.028117594313,12784.218279638762,12797.028117594313
159,6927.126627874758,12797.028117594313,12809.837955549863,12797.028117594313,12809.837955549863
160,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
161,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
162,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
163,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
164,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
165,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
166,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
167,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
168,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
169,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
170,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
171,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
172,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
173,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
174,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
175,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
176,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
177,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
178,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
179,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
180,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
181,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
182,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
183,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
184,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
185,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
186,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
187,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
188,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
189,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
190,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
191,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
192,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
193,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
194,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
195,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
196,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
197,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
198,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
199,6927.126627874758,12809.837955549863,12809.837955549863,12809.837955549863,12809.837955549863
