algorithm_name,run_id,TOTAL_TAGS,Drift_Rate,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,Recall,Goodput,Drift_Percent,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
LODS-Fixed-128 (Stress),31,1000,0.004,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.958,2474.8766436745977,0.4,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),32,1000,0.004,173000.0,0.17300000000000004,0.0,25,0,25,0,0.0,0.754,2179.190751445087,0.4,173.0,0.173,0.17300000000000004,40.0,173.00000000000003,2.3121387283236996,5780.346820809249,0.029929000000000004,1.0
LODS-Fixed-128 (Stress),32,1000,0.004,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.966,2495.54367201426,0.4,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),33,1000,0.004,164170.0,0.16417000000000004,0.0,22,0,22,0,0.0,0.672,2046.6589510872875,0.4,164.17,0.16417,0.16417000000000004,45.45454545454545,164.17000000000002,2.43649875129439,6091.246878235975,0.02695178890000001,1.0
LODS-Fixed-128 (Stress),33,1000,0.004,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.968,2500.710429099176,0.4,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),34,1000,0.004,167105.0,0.16710500000000006,0.0,23,0,23,0,0.0,0.692,2070.5544418180184,0.4,167.105,0.167105,0.16710500000000006,43.47826086956522,167.10500000000005,2.3937045570150506,5984.261392537626,0.02792408102500001,1.0
LODS-MTI (Adaptive),35,1000,0.004,170065.0,0.170065,0.0,24,0,24,0,0.0,0.736,2163.878517037603,0.4,170.065,0.170065,0.170065,41.666666666666664,170.065,2.352041866345221,5880.104665863053,0.028922104225,1.0
LODS-Fixed-128 (Stress),34,1000,0.004,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.964,2490.376914929345,0.4,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),35,1000,0.004,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.966,2495.54367201426,0.4,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),36,1000,0.004,164170.0,0.16417000000000004,0.0,22,0,22,0,0.0,0.692,2107.5714198696473,0.4,164.17,0.16417,0.16417000000000004,45.45454545454545,164.17000000000002,2.43649875129439,6091.246878235975,0.02695178890000001,1.0
LODS-MTI (Adaptive),37,1000,0.004,175910.0,0.17591000000000007,0.0,26,0,26,0,0.0,0.804,2285.2595077028022,0.4,175.91,0.17591,0.17591000000000007,38.46153846153846,175.91000000000005,2.273890057415724,5684.725143539309,0.030944328100000012,1.0
LODS-Fixed-128 (Stress),36,1000,0.004,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.97,2505.8771861840914,0.4,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),37,1000,0.004,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.966,2495.54367201426,0.4,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),38,1000,0.004,164170.0,0.16417,0.0,22,0,22,0,0.0,0.674,2052.7501979655235,0.4,164.17,0.16417,0.16417,45.45454545454545,164.17,2.43649875129439,6091.246878235975,0.026951788900000002,1.0
LODS-Fixed-128 (Stress),38,1000,0.004,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.968,2500.710429099176,0.4,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),39,1000,0.004,167105.0,0.16710500000000003,0.0,23,0,23,0,0.0,0.718,2148.3498399210075,0.4,167.105,0.167105,0.16710500000000003,43.47826086956522,167.10500000000002,2.3937045570150506,5984.261392537626,0.027924081025000005,1.0
LODS-MTI (Adaptive),0,1000,0.0045000000000000005,164170.0,0.16417,0.0,22,0,22,0,0.0,0.62,1888.286532253152,0.45000000000000007,164.17,0.16417,0.16417,45.45454545454545,164.17,2.43649875129439,6091.246878235975,0.026951788900000002,1.0
LODS-Fixed-128 (Stress),39,1000,0.004,193545.0,0.19354500000000005,0.0,32,1,31,0,0.03125,0.97,2505.8771861840914,0.4,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,0.96875
LODS-Fixed-128 (Stress),1,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.878,2268.2063602779717,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),0,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.872,2252.7060890232246,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),1,1000,0.0045000000000000005,175910.0,0.17591000000000007,0.0,26,0,26,0,0.0,0.736,2091.978852822466,0.45000000000000007,175.91,0.17591,0.17591000000000007,38.46153846153846,175.91000000000005,2.273890057415724,5684.725143539309,0.030944328100000012,1.0
LODS-MTI (Adaptive),2,1000,0.0045000000000000005,162170.0,0.16217000000000004,0.0,22,0,22,0,0.0,0.618,1905.4079052845777,0.45000000000000007,162.17,0.16217,0.16217000000000004,45.45454545454545,162.17000000000002,2.4665474502065736,6166.368625516433,0.026299108900000007,1.0
LODS-Fixed-128 (Stress),2,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.858,2216.538789428815,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),4,1000,0.0045000000000000005,170040.0,0.17004000000000005,0.0,24,0,24,0,0.0,0.658,1934.838861444366,0.45000000000000007,170.04,0.17004,0.17004000000000005,41.666666666666664,170.04000000000005,2.352387673488591,5880.969183721478,0.02891360160000001,1.0
LODS-MTI (Adaptive),5,1000,0.0045000000000000005,164195.0,0.164195,0.0,22,0,22,0,0.0,0.582,1772.2829562410548,0.45000000000000007,164.195,0.164195,0.164195,45.45454545454545,164.195,2.4361277749017938,6090.319437254484,0.026959998025,1.0
LODS-MTI (Adaptive),3,1000,0.0045000000000000005,170040.0,0.17004000000000005,0.0,24,0,24,0,0.0,0.68,1999.5295224653023,0.45000000000000007,170.04,0.17004,0.17004000000000005,41.666666666666664,170.04000000000005,2.352387673488591,5880.969183721478,0.02891360160000001,1.0
LODS-Fixed-128 (Stress),4,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.86,2221.7055465137305,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),3,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.882,2278.539874447803,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),5,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.87,2247.539331938309,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),6,1000,0.0045000000000000005,167105.0,0.16710500000000006,0.0,23,0,23,0,0.0,0.676,2022.6803506777176,0.45000000000000007,167.105,0.167105,0.16710500000000006,43.47826086956522,167.10500000000005,2.3937045570150506,5984.261392537626,0.02792408102500001,1.0
LODS-MTI (Adaptive),7,1000,0.0045000000000000005,172975.0,0.17297500000000005,0.0,25,0,25,0,0.0,0.706,2040.757334874982,0.45000000000000007,172.975,0.172975,0.17297500000000005,40.0,172.97500000000005,2.312472900708195,5781.182251770488,0.029920350625000005,1.0
LODS-Fixed-128 (Stress),6,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.88,2273.373117362887,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),7,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.876,2263.039603193056,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),8,1000,0.0045000000000000005,170065.0,0.17006500000000002,0.0,24,0,24,0,0.0,0.642,1887.5135977420398,0.45000000000000007,170.065,0.170065,0.17006500000000002,41.666666666666664,170.06500000000003,2.352041866345221,5880.104665863053,0.028922104225000002,1.0
LODS-Fixed-128 (Stress),8,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.876,2263.039603193056,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),9,1000,0.0045000000000000005,167130.0,0.16713000000000003,0.0,23,0,23,0,0.0,0.648,1938.610662358643,0.45000000000000007,167.13,0.16713,0.16713000000000003,43.47826086956522,167.13000000000002,2.3933464967390656,5983.366241847663,0.027932436900000007,1.0
LODS-MTI (Adaptive),10,1000,0.0045000000000000005,158300.0,0.15830000000000002,0.0,20,0,20,0,0.0,0.546,1724.573594440935,0.45000000000000007,158.3,0.1583,0.15830000000000002,50.0,158.30000000000004,2.526847757422615,6317.119393556538,0.025058890000000004,1.0
LODS-MTI (Adaptive),11,1000,0.0045000000000000005,158325.0,0.15832500000000002,0.0,20,0,20,0,0.0,0.534,1686.4045476077688,0.45000000000000007,158.325,0.158325,0.15832500000000002,50.0,158.32500000000002,2.526448760461077,6316.121901152693,0.025066805625,1.0
LODS-Fixed-128 (Stress),9,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.878,2268.2063602779717,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),10,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.876,2263.039603193056,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),12,1000,0.0045000000000000005,170040.0,0.17004000000000002,0.0,24,0,24,0,0.0,0.658,1934.838861444366,0.45000000000000007,170.04,0.17004,0.17004000000000002,41.666666666666664,170.04000000000002,2.352387673488591,5880.969183721478,0.028913601600000005,1.0
LODS-Fixed-128 (Stress),11,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.854,2206.205275258984,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),12,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.872,2252.7060890232246,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),14,1000,0.0045000000000000005,161260.0,0.16126000000000001,0.0,21,0,21,0,0.0,0.554,1717.7229319111993,0.45000000000000007,161.26,0.16126,0.16126000000000001,47.61904761904762,161.26,2.480466327669602,6201.165819174005,0.0260047876,1.0
LODS-MTI (Adaptive),13,1000,0.0045000000000000005,170065.0,0.17006500000000005,0.0,24,0,24,0,0.0,0.64,1881.6334930761768,0.45000000000000007,170.065,0.170065,0.17006500000000005,41.666666666666664,170.06500000000005,2.352041866345221,5880.104665863053,0.02892210422500001,1.0
LODS-Fixed-128 (Stress),13,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.864,2232.039060683562,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),14,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.87,2247.539331938309,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),15,1000,0.0045000000000000005,167105.0,0.16710500000000003,0.0,23,0,23,0,0.0,0.666,1992.7590437150295,0.45000000000000007,167.105,0.167105,0.16710500000000003,43.47826086956522,167.10500000000002,2.3937045570150506,5984.261392537626,0.027924081025000005,1.0
LODS-MTI (Adaptive),16,1000,0.0045000000000000005,170040.0,0.17004000000000002,0.0,24,0,24,0,0.0,0.664,1952.4817689955305,0.45000000000000007,170.04,0.17004,0.17004000000000002,41.666666666666664,170.04000000000002,2.352387673488591,5880.969183721478,0.028913601600000005,1.0
LODS-Fixed-128 (Stress),15,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.872,2252.7060890232246,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),17,1000,0.0045000000000000005,167105.0,0.16710500000000003,0.0,23,0,23,0,0.0,0.666,1992.7590437150295,0.45000000000000007,167.105,0.167105,0.16710500000000003,43.47826086956522,167.10500000000002,2.3937045570150506,5984.261392537626,0.027924081025000005,1.0
LODS-Fixed-128 (Stress),16,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.88,2273.373117362887,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),18,1000,0.0045000000000000005,170065.0,0.17006500000000005,0.0,24,0,24,0,0.0,0.682,2005.1156910593008,0.45000000000000007,170.065,0.170065,0.17006500000000005,41.666666666666664,170.06500000000005,2.352041866345221,5880.104665863053,0.02892210422500001,1.0
LODS-Fixed-128 (Stress),17,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.878,2268.2063602779717,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),19,1000,0.0045000000000000005,172975.0,0.17297500000000007,0.0,25,0,25,0,0.0,0.712,2058.1008816302933,0.45000000000000007,172.975,0.172975,0.17297500000000007,40.0,172.97500000000008,2.312472900708195,5781.182251770488,0.029920350625000012,1.0
LODS-Fixed-128 (Stress),18,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.896,2314.7071740422125,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),19,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.886,2288.873388617634,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),20,1000,0.0045000000000000005,173000.0,0.17300000000000004,0.0,25,0,25,0,0.0,0.702,2028.9017341040465,0.45000000000000007,173.0,0.173,0.17300000000000004,40.0,173.00000000000003,2.3121387283236996,5780.346820809249,0.029929000000000004,1.0
LODS-Fixed-128 (Stress),20,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.888,2294.04014570255,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),21,1000,0.0045000000000000005,178845.0,0.17884500000000006,0.0,27,0,27,0,0.0,0.732,2046.464815902038,0.45000000000000007,178.845,0.178845,0.17884500000000006,37.03703703703704,178.84500000000006,2.2365735692918447,5591.433923229612,0.03198553402500001,1.0
LODS-Fixed-128 (Stress),21,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.86,2221.7055465137305,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),22,1000,0.0045000000000000005,172975.0,0.17297500000000005,0.0,25,0,25,0,0.0,0.678,1959.8207833501951,0.45000000000000007,172.975,0.172975,0.17297500000000005,40.0,172.97500000000005,2.312472900708195,5781.182251770488,0.029920350625000005,1.0
LODS-Fixed-128 (Stress),22,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.866,2237.2058177684776,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),23,1000,0.0045000000000000005,167130.0,0.16713000000000003,0.0,23,0,23,0,0.0,0.612,1830.910070005385,0.45000000000000007,167.13,0.16713,0.16713000000000003,43.47826086956522,167.13000000000002,2.3933464967390656,5983.366241847663,0.027932436900000007,1.0
LODS-MTI (Adaptive),24,1000,0.0045000000000000005,167105.0,0.16710500000000003,0.0,23,0,23,0,0.0,0.646,1932.9164297896532,0.45000000000000007,167.105,0.167105,0.16710500000000003,43.47826086956522,167.10500000000002,2.3937045570150506,5984.261392537626,0.027924081025000005,1.0
LODS-MTI (Adaptive),25,1000,0.0045000000000000005,155365.0,0.15536500000000003,0.0,19,0,19,0,0.0,0.512,1647.7327583432561,0.45000000000000007,155.365,0.155365,0.15536500000000003,52.63157894736842,155.36500000000004,2.5745824349113375,6436.456087278344,0.024138283225000005,1.0
LODS-Fixed-128 (Stress),23,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.872,2252.7060890232246,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),24,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,1,31,0,0.03125,0.856,2211.3720323438993,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,0.96875
LODS-Fixed-128 (Stress),25,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.888,2294.04014570255,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),26,1000,0.0045000000000000005,173000.0,0.17300000000000004,0.0,25,0,25,0,0.0,0.686,1982.6589595375724,0.45000000000000007,173.0,0.173,0.17300000000000004,40.0,173.00000000000003,2.3121387283236996,5780.346820809249,0.029929000000000004,1.0
LODS-MTI (Adaptive),28,1000,0.0045000000000000005,161260.0,0.16126000000000001,0.0,21,1,20,0,0.047619047619047616,0.564,1748.7287610070696,0.45000000000000007,161.26,0.16126,0.16126000000000001,47.61904761904762,161.26,2.480466327669602,6201.165819174005,0.0260047876,0.9523809523809523
LODS-MTI (Adaptive),27,1000,0.0045000000000000005,164170.0,0.16417000000000004,0.0,22,0,22,0,0.0,0.59,1796.9178290796124,0.45000000000000007,164.17,0.16417,0.16417000000000004,45.45454545454545,164.17000000000002,2.43649875129439,6091.246878235975,0.02695178890000001,1.0
LODS-Fixed-128 (Stress),26,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.89,2299.2069027874654,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),27,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.878,2268.2063602779717,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),29,1000,0.0045000000000000005,167130.0,0.16713000000000003,0.0,23,0,23,0,0.0,0.658,1968.5274935678813,0.45000000000000007,167.13,0.16713,0.16713000000000003,43.47826086956522,167.13000000000002,2.3933464967390656,5983.366241847663,0.027932436900000007,1.0
LODS-Fixed-128 (Stress),29,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.88,2273.373117362887,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),28,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,1,31,0,0.03125,0.866,2237.2058177684776,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,0.96875
LODS-MTI (Adaptive),30,1000,0.0045000000000000005,167105.0,0.16710500000000006,0.0,23,0,23,0,0.0,0.624,1867.0895544717393,0.45000000000000007,167.105,0.167105,0.16710500000000006,43.47826086956522,167.10500000000005,2.3937045570150506,5984.261392537626,0.02792408102500001,1.0
LODS-MTI (Adaptive),31,1000,0.0045000000000000005,167105.0,0.16710500000000003,0.0,23,0,23,0,0.0,0.63,1885.0423386493521,0.45000000000000007,167.105,0.167105,0.16710500000000003,43.47826086956522,167.10500000000002,2.3937045570150506,5984.261392537626,0.027924081025000005,1.0
LODS-Fixed-128 (Stress),30,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.882,2278.539874447803,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),31,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.862,2226.8723035986463,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),32,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.88,2273.373117362887,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),32,1000,0.0045000000000000005,167105.0,0.16710500000000003,0.0,23,0,23,0,0.0,0.638,1908.9793842195027,0.45000000000000007,167.105,0.167105,0.16710500000000003,43.47826086956522,167.10500000000002,2.3937045570150506,5984.261392537626,0.027924081025000005,1.0
LODS-Fixed-128 (Stress),33,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.894,2309.5404169572967,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),34,1000,0.0045000000000000005,170040.0,0.17004000000000002,0.0,24,0,24,0,0.0,0.656,1928.9578922606445,0.45000000000000007,170.04,0.17004,0.17004000000000002,41.666666666666664,170.04000000000002,2.352387673488591,5880.969183721478,0.028913601600000005,1.0
LODS-MTI (Adaptive),33,1000,0.0045000000000000005,165505.0,0.165505,0.0,23,0,23,0,0.0,0.662,1999.9395788646866,0.45000000000000007,165.505,0.165505,0.165505,43.47826086956522,165.505,2.4168454125253014,6042.113531313253,0.027391905025000003,1.0
LODS-MTI (Adaptive),35,1000,0.0045000000000000005,167130.0,0.16713000000000003,0.0,23,0,23,0,0.0,0.644,1926.6439298749476,0.45000000000000007,167.13,0.16713,0.16713000000000003,43.47826086956522,167.13000000000002,2.3933464967390656,5983.366241847663,0.027932436900000007,1.0
LODS-Fixed-128 (Stress),34,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.87,2247.539331938309,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),35,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.886,2288.873388617634,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),36,1000,0.0045000000000000005,170040.0,0.17004000000000005,0.0,24,0,24,0,0.0,0.672,1976.0056457304165,0.45000000000000007,170.04,0.17004,0.17004000000000005,41.666666666666664,170.04000000000005,2.352387673488591,5880.969183721478,0.02891360160000001,1.0
LODS-Fixed-128 (Stress),36,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.87,2247.539331938309,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),37,1000,0.0045000000000000005,168440.0,0.16844000000000006,0.0,24,0,24,0,0.0,0.688,2042.2702445974828,0.45000000000000007,168.44,0.16844,0.16844000000000006,41.666666666666664,168.44000000000005,2.3747328425552126,5936.832106388031,0.028372033600000013,1.0
LODS-MTI (Adaptive),38,1000,0.0045000000000000005,175935.0,0.17593500000000004,0.0,26,0,26,0,0.0,0.706,2006.422826612101,0.45000000000000007,175.935,0.175935,0.17593500000000004,38.46153846153846,175.93500000000003,2.2735669423366582,5683.917355841646,0.030953124225000007,1.0
LODS-Fixed-128 (Stress),37,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.872,2252.7060890232246,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),39,1000,0.0045000000000000005,181805.0,0.18180500000000002,0.0,28,1,27,0,0.03571428571428571,0.76,2090.1515359863592,0.45000000000000007,181.805,0.181805,0.18180500000000002,35.714285714285715,181.80500000000004,2.200159511564588,5500.398778911471,0.033053058025000005,0.9642857142857143
LODS-Fixed-128 (Stress),38,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,0.878,2268.2063602779717,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),39,1000,0.0045000000000000005,193545.0,0.19354500000000005,0.0,32,1,31,0,0.03125,0.878,2268.2063602779717,0.45000000000000007,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,0.96875
LODS-MTI (Adaptive),0,1000,0.005000000000000001,161260.0,0.16126000000000001,0.0,21,0,21,0,0.0,0.492,1525.4867915168054,0.5000000000000001,161.26,0.16126,0.16126000000000001,47.61904761904762,161.26,2.480466327669602,6201.165819174005,0.0260047876,1.0
