algorithm_name,run_id,TOTAL_TAGS,MISSING_RATE,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
Fixed (rho=3),4,400,0.1,68005.0,0.06800500000000001,0.0003592439999999999,13,0,13,0,0.0,68.005,0.068005,0.068364244,30.76923076923077,170.91061000000002,2.352768178810382,5881.920447025955,0.0046491104132200005,1.0
Fixed (rho=2),5,1000,0.1,142720.0,0.14272000000000007,0.001508607,32,0,32,0,0.0,142.72,0.14272,0.14422860700000006,31.25,144.22860700000007,2.802690582959641,7006.726457399102,0.02058430679104001,1.0
Adaptive (Ours),19,300,0.1,48785.0,0.048785000000000016,0.000198315,11,0,11,0,0.0,48.785,0.048785,0.04898331500000001,27.272727272727273,163.27771666666672,2.4597724710464286,6149.43117761607,0.002389651022275001,1.0
Fixed (rho=4),5,400,0.1,113375.0,0.11337499999999999,0.0004983839999999997,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Fixed (rho=3),14,600,0.1,100527.5,0.10052750000000006,0.0007158915000000001,19,0,19,0,0.0,100.5275,0.1005275,0.10124339150000006,31.57894736842105,168.73898583333343,2.3874064310760734,5968.516077690184,0.010177745039016256,1.0
Fixed (rho=3),10,200,0.1,35482.5,0.0354825,0.00012081149999999997,7,0,7,0,0.0,35.4825,0.0354825,0.0356033115,28.571428571428573,178.01655749999998,2.2546325653491155,5636.581413372789,0.00126329450029875,1.0
Fixed (rho=2),9,500,0.1,71760.0,0.07176000000000005,0.0004346325000000002,16,0,16,0,0.0,71.76,0.07176,0.07219463250000005,31.25,144.3892650000001,2.7870680044593086,6967.670011148271,0.005180686828200004,1.0
Fixed (rho=2),11,400,0.1,58005.0,0.05800500000000003,0.00029797199999999997,13,0,13,0,0.0,58.005,0.058005,0.05830297200000003,30.76923076923077,145.75743000000008,2.7583828980260323,6895.95724506508,0.003381863890860002,1.0
Fixed (rho=3),19,100,0.1,18402.5,0.018402499999999995,4.454775e-05,4,0,4,0,0.0,18.4025,0.0184025,0.018447047749999994,25.0,184.47047749999993,2.173617714984377,5434.044287460943,0.00033947179621937487,1.0
Adaptive (Ours),16,400,0.1,62552.5,0.06255250000000002,0.0003144149999999999,14,0,14,0,0.0,62.5525,0.0625525,0.06286691500000002,28.571428571428573,157.16728750000004,2.557851404819951,6394.628512049879,0.0039324827005375014,1.0
Fixed (rho=4),6,300,0.1,85765.0,0.08576500000000001,0.000298845,19,0,19,0,0.0,85.765,0.085765,0.08606384500000001,15.789473684210526,286.8794833333334,1.3991721564740862,3497.9303911852157,0.007381265666425001,1.0
Adaptive (Ours),18,700,0.1,103842.5,0.10384250000000003,0.0008116672500000005,23,0,23,0,0.0,103.8425,0.1038425,0.10465416725000003,30.434782608695652,149.50595321428577,2.6963911693189204,6740.977923297301,0.010867550362658128,1.0
Fixed (rho=4),9,200,0.1,55182.5,0.05518250000000001,0.00015893549999999995,12,0,12,0,0.0,55.1825,0.0551825,0.05534143550000001,16.666666666666668,276.70717750000006,1.4497349703257374,3624.337425814343,0.0030538787644787506,1.0
Adaptive (Ours),7,100,0.1,20450.0,0.020449999999999996,4.036275e-05,5,0,5,0,0.0,20.45,0.02045,0.020490362749999998,20.0,204.90362749999997,1.9559902200488999,4889.97555012225,0.00041902791823749996,1.0
Fixed (rho=2),10,600,0.1,85527.5,0.08552750000000003,0.0005964075,19,0,19,0,0.0,85.5275,0.0855275,0.08612390750000004,31.57894736842105,143.5398458333334,2.806114992253953,7015.287480634883,0.0073659624987062544,1.0
Fixed (rho=2),9,100,0.1,15902.5,0.0159025,3.606975e-05,4,0,4,0,0.0,15.9025,0.0159025,0.01593856975,25.0,159.3856975,2.5153277786511556,6288.319446627888,0.000253463105449375,1.0
Fixed (rho=3),2,100,0.1,18402.5,0.018402499999999995,4.454775e-05,4,0,4,0,0.0,18.4025,0.0184025,0.018447047749999994,25.0,184.47047749999993,2.173617714984377,5434.044287460943,0.00033947179621937487,1.0
Fixed (rho=3),6,800,0.1,133062.5,0.1330625000000001,0.0011903580000000003,25,0,25,0,0.0,133.0625,0.1330625,0.1342528580000001,32.0,167.81607250000016,2.404884922498826,6012.212306247065,0.017864020917625015,1.0
Fixed (rho=4),15,100,0.1,27585.0,0.027585,5.233275e-05,6,0,6,0,0.0,27.585,0.027585,0.027637332749999997,16.666666666666668,276.37332749999996,1.450063440275512,3625.1586006887806,0.0007623758239087499,1.0
Fixed (rho=2),5,500,0.1,71760.0,0.07176000000000005,0.00043479450000000013,16,0,16,0,0.0,71.76,0.07176,0.07219479450000005,31.25,144.3895890000001,2.7870680044593086,6967.670011148271,0.005180698453320004,1.0
Adaptive (Ours),12,600,0.1,90075.0,0.09007500000000003,0.000620928,20,0,20,0,0.0,90.075,0.090075,0.09069592800000004,30.0,151.15988000000007,2.6644462947543714,6661.1157368859285,0.008169435714600003,1.0
Fixed (rho=3),11,100,0.1,18402.5,0.018402499999999995,4.454775e-05,4,0,4,0,0.0,18.4025,0.0184025,0.018447047749999994,25.0,184.47047749999993,2.173617714984377,5434.044287460943,0.00033947179621937487,1.0
Fixed (rho=3),19,200,0.1,35482.5,0.0354825,0.0001209735,7,0,7,0,0.0,35.4825,0.0354825,0.0356034735,28.571428571428573,178.0173675,2.2546325653491155,5636.581413372789,0.0012633002484637502,1.0
Fixed (rho=3),11,600,0.1,100527.5,0.10052750000000006,0.0007158915000000001,19,0,19,0,0.0,100.5275,0.1005275,0.10124339150000006,31.57894736842105,168.73898583333343,2.3874064310760734,5968.516077690184,0.010177745039016256,1.0
Fixed (rho=4),1,900,0.1,254310.0,0.25431000000000026,0.0022914625499999984,56,0,56,0,0.0,254.31,0.25431,0.25660146255000027,16.071428571428573,285.11273616666693,1.41559513979002,3538.9878494750506,0.06525631794109056,1.0
Fixed (rho=2),13,500,0.1,71760.0,0.07176000000000005,0.0004346325000000002,16,0,16,0,0.0,71.76,0.07176,0.07219463250000005,31.25,144.3892650000001,2.7870680044593086,6967.670011148271,0.005180686828200004,1.0
Adaptive (Ours),14,700,0.1,103842.5,0.10384250000000003,0.0008116312500000002,23,0,23,0,0.0,103.8425,0.1038425,0.10465413125000003,30.434782608695652,149.50590178571434,2.6963911693189204,6740.977923297301,0.01086754662432813,1.0
Fixed (rho=2),13,600,0.1,85527.5,0.08552750000000003,0.0005963715000000001,19,0,19,0,0.0,85.5275,0.0855275,0.08612387150000003,31.57894736842105,143.53978583333338,2.806114992253953,7015.287480634883,0.007365959419716253,1.0
Fixed (rho=2),16,200,0.1,29657.5,0.029657499999999996,9.722474999999997e-05,7,0,7,0,0.0,29.6575,0.0296575,0.029754724749999996,28.571428571428573,148.77362374999998,2.6974626991486135,6743.656747871533,0.0008824507492731249,1.0
Fixed (rho=4),10,600,0.1,168582.5,0.16858250000000008,0.0010472805000000006,37,0,37,0,0.0,168.5825,0.1685825,0.16962978050000008,16.216216216216218,282.7163008333335,1.4236353120875536,3559.088280218884,0.028596612471141262,1.0
Adaptive (Ours),13,300,0.1,48785.0,0.048785000000000016,0.00019849500000000003,11,0,11,0,0.0,48.785,0.048785,0.048983495000000016,27.272727272727273,163.2783166666667,2.4597724710464286,6149.43117761607,0.002389659803575001,1.0
Fixed (rho=3),16,500,0.1,84260.0,0.08426000000000003,0.0005229855000000001,16,0,16,0,0.0,84.26,0.08426,0.08478298550000003,31.25,169.56597100000008,2.3736055067647754,5934.0137669119395,0.007143814358230003,1.0
Fixed (rho=4),18,300,0.1,85765.0,0.08576500000000001,0.000298809,19,0,19,0,0.0,85.765,0.085765,0.086063809,15.789473684210526,286.87936333333334,1.3991721564740862,3497.9303911852157,0.007381262578885,1.0
Fixed (rho=4),2,500,0.1,140972.5,0.1409725,0.0007477807499999997,31,0,31,0,0.0,140.9725,0.1409725,0.14172028075,16.129032258064516,283.4405615,1.4187164163223325,3546.791040805831,0.019978662278029375,1.0
Adaptive (Ours),3,900,0.1,133512.5,0.13351250000000003,0.0012840772499999994,30,0,30,0,0.0,133.5125,0.1335125,0.13479657725000002,30.0,149.77397472222225,2.6963767437505854,6740.941859376462,0.01799702802009063,1.0
Fixed (rho=4),5,300,0.1,85765.0,0.08576500000000001,0.000298881,19,0,19,0,0.0,85.765,0.085765,0.08606388100000001,15.789473684210526,286.87960333333336,1.3991721564740862,3497.9303911852157,0.0073812687539650005,1.0
Fixed (rho=2),5,800,0.1,113062.5,0.11306250000000002,0.0009945179999999998,25,0,25,0,0.0,113.0625,0.1130625,0.11405701800000002,32.0,142.57127250000002,2.830292979546711,7075.732448866777,0.012895571597625003,1.0
Fixed (rho=3),0,700,0.1,116795.0,0.11679500000000008,0.000938349,22,0,22,0,0.0,116.795,0.116795,0.11773334900000008,31.818181818181817,168.1904985714287,2.3973629008091097,5993.4072520227755,0.013750666496455009,1.0
Fixed (rho=4),15,500,0.1,140972.5,0.1409725,0.0007478887499999998,31,0,31,0,0.0,140.9725,0.1409725,0.14172038875,16.129032258064516,283.4407775,1.4187164163223325,3546.791040805831,0.019978677503059376,1.0
Adaptive (Ours),18,1000,0.1,147267.5,0.14726750000000008,0.001549899,33,0,33,0,0.0,147.2675,0.1472675,0.14881739900000007,30.303030303030305,148.81739900000005,2.716145789125231,6790.3644728130785,0.02191596630723251,1.0
Fixed (rho=3),4,800,0.1,133062.5,0.1330625000000001,0.0011903579999999999,25,0,25,0,0.0,133.0625,0.1330625,0.1342528580000001,32.0,167.81607250000016,2.404884922498826,6012.212306247065,0.017864020917625015,1.0
Fixed (rho=4),18,200,0.1,55182.5,0.05518250000000001,0.00015990344999999997,12,0,12,0,0.0,55.1825,0.0551825,0.05534240345000001,16.666666666666668,276.71201725000003,1.4497349703257374,3624.337425814343,0.0030539321783796254,1.0
Fixed (rho=4),6,500,0.1,140972.5,0.1409725,0.0007478527499999998,31,0,31,0,0.0,140.9725,0.1409725,0.14172035275,16.129032258064516,283.4407055,1.4187164163223325,3546.791040805831,0.019978672428049377,1.0
Fixed (rho=2),6,300,0.1,44237.5,0.04423750000000001,0.00018612675,10,0,10,0,0.0,44.2375,0.0442375,0.044423626750000014,30.0,148.0787558333334,2.712630686634643,6781.576716586606,0.0019651901883531255,1.0
Fixed (rho=4),6,800,0.1,226750.0,0.22675000000000023,0.0018130679999999993,50,0,50,0,0.0,226.75,0.22675,0.22856306800000023,16.0,285.7038350000003,1.4112458654906284,3528.114663726571,0.05182667566900005,1.0
Fixed (rho=4),19,1000,0.1,281945.0,0.281945,0.002769119100000001,62,0,62,0,0.0,281.945,0.281945,0.2847141191,16.129032258064516,284.7141191,1.4187164163223325,3546.791040805831,0.08027372230964949,1.0
Fixed (rho=4),5,600,0.1,168582.5,0.16858250000000008,0.0010472085000000006,37,0,37,0,0.0,168.5825,0.1685825,0.1696297085000001,16.216216216216218,282.7161808333335,1.4236353120875536,3559.088280218884,0.028596600333201265,1.0
Fixed (rho=3),15,300,0.1,51737.5,0.051737500000000006,0.00022545675000000003,10,0,10,0,0.0,51.7375,0.0517375,0.051962956750000004,30.0,173.20985583333334,2.3194008214544577,5798.502053636144,0.002688433474853125,1.0
Fixed (rho=4),8,400,0.1,113375.0,0.11337499999999999,0.0004983839999999997,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Fixed (rho=4),0,900,0.1,254310.0,0.25431000000000026,0.002293002449999999,56,0,56,0,0.0,254.31,0.25431,0.2566030024500003,16.071428571428573,285.114447166667,1.41559513979002,3538.9878494750506,0.06525670955305957,1.0
Fixed (rho=3),1,100,0.1,18402.5,0.018402499999999995,4.454775e-05,4,0,4,0,0.0,18.4025,0.0184025,0.018447047749999994,25.0,184.47047749999993,2.173617714984377,5434.044287460943,0.00033947179621937487,1.0
Adaptive (Ours),13,400,0.1,62552.5,0.06255250000000002,0.00031434299999999997,14,0,14,0,0.0,62.5525,0.0625525,0.06286684300000002,28.571428571428573,157.16710750000004,2.557851404819951,6394.628512049879,0.0039324781967575015,1.0
Fixed (rho=2),6,900,0.1,128965.0,0.12896500000000002,0.0012470422499999993,29,0,29,0,0.0,128.965,0.128965,0.13021204225000002,31.03448275862069,144.68004694444448,2.7914550459426977,6978.637614856744,0.01679279602877125,1.0
Fixed (rho=3),9,100,0.1,18402.5,0.018402499999999995,4.454775e-05,4,0,4,0,0.0,18.4025,0.0184025,0.018447047749999994,25.0,184.47047749999993,2.173617714984377,5434.044287460943,0.00033947179621937487,1.0
Fixed (rho=4),8,200,0.1,55182.5,0.05518250000000001,0.00015933014999999998,12,0,12,0,0.0,55.1825,0.0551825,0.05534183015000001,16.666666666666668,276.70915075000005,1.4497349703257374,3624.337425814343,0.0030539005422523754,1.0
Adaptive (Ours),8,900,0.1,133512.5,0.13351250000000003,0.0012838769999999997,30,0,30,0,0.0,133.5125,0.1335125,0.13479637700000002,30.0,149.77375222222227,2.6963767437505854,6740.941859376462,0.017997001284212503,1.0
Fixed (rho=3),5,700,0.1,116795.0,0.11679500000000008,0.0009384300000000003,22,0,22,0,0.0,116.795,0.116795,0.11773343000000008,31.818181818181817,168.1906142857144,2.3973629008091097,5993.4072520227755,0.01375067595685001,1.0
Fixed (rho=3),19,500,0.1,84260.0,0.08426000000000003,0.0005228235,16,0,16,0,0.0,84.26,0.08426,0.08478282350000003,31.25,169.56564700000007,2.3736055067647754,5934.0137669119395,0.007143800708110003,1.0
Fixed (rho=2),16,700,0.1,99295.0,0.09929500000000004,0.0007830000000000002,22,0,22,0,0.0,99.295,0.099295,0.10007800000000004,31.818181818181817,142.9685714285715,2.8198801550934083,7049.700387733522,0.009937245010000003,1.0
Fixed (rho=3),8,700,0.1,116795.0,0.11679500000000008,0.0009384300000000005,22,0,22,0,0.0,116.795,0.116795,0.11773343000000008,31.818181818181817,168.1906142857144,2.3973629008091097,5993.4072520227755,0.01375067595685001,1.0
Fixed (rho=4),2,700,0.1,199140.0,0.19914000000000015,0.0014120954999999999,44,0,44,0,0.0,199.14,0.19914,0.20055209550000014,15.909090909090908,286.50299357142876,1.4060459977904993,3515.114994476248,0.03993794429787003,1.0
Fixed (rho=2),15,900,0.1,128965.0,0.12896500000000002,0.00124704225,29,0,29,0,0.0,128.965,0.128965,0.13021204225000002,31.03448275862069,144.68004694444448,2.7914550459426977,6978.637614856744,0.01679279602877125,1.0
Fixed (rho=3),10,900,0.1,151465.0,0.15146500000000013,0.0014871599999999995,29,0,29,0,0.0,151.465,0.151465,0.15295216000000011,31.03448275862069,169.94684444444457,2.3767867164031293,5941.966791007824,0.023166898914400016,1.0
Adaptive (Ours),12,100,0.1,20450.0,0.020449999999999996,4.016250000000001e-05,5,0,5,0,0.0,20.45,0.02045,0.020490162499999996,20.0,204.90162499999994,1.9559902200488999,4889.97555012225,0.0004190238231249999,1.0
Adaptive (Ours),16,100,0.1,20450.0,0.020449999999999996,4.0362749999999996e-05,5,0,5,0,0.0,20.45,0.02045,0.020490362749999998,20.0,204.90362749999997,1.9559902200488999,4889.97555012225,0.00041902791823749996,1.0
Fixed (rho=2),0,600,0.1,85527.5,0.08552750000000003,0.0005964435,19,0,19,0,0.0,85.5275,0.0855275,0.08612394350000004,31.57894736842105,143.5399058333334,2.806114992253953,7015.287480634883,0.007365965577696254,1.0
Adaptive (Ours),6,600,0.1,90075.0,0.09007500000000003,0.0006208920000000001,20,0,20,0,0.0,90.075,0.090075,0.09069589200000003,30.0,151.15982000000002,2.6644462947543714,6661.1157368859285,0.008169432471900002,1.0
Fixed (rho=4),10,100,0.1,27585.0,0.027585,5.20461e-05,6,0,6,0,0.0,27.585,0.027585,0.0276370461,16.666666666666668,276.370461,1.450063440275512,3625.1586006887806,0.0007623679166684999,1.0
Fixed (rho=4),7,800,0.1,226750.0,0.22675000000000023,0.0018130679999999993,50,0,50,0,0.0,226.75,0.22675,0.22856306800000023,16.0,285.7038350000003,1.4112458654906284,3528.114663726571,0.05182667566900005,1.0
Fixed (rho=3),18,700,0.1,116795.0,0.11679500000000008,0.0009384030000000001,22,0,22,0,0.0,116.795,0.116795,0.11773340300000008,31.818181818181817,168.1905757142858,2.3973629008091097,5993.4072520227755,0.01375067280338501,1.0
Fixed (rho=2),7,600,0.1,85527.5,0.08552750000000003,0.0005964795000000002,19,0,19,0,0.0,85.5275,0.0855275,0.08612397950000003,31.57894736842105,143.53996583333338,2.806114992253953,7015.287480634883,0.007365968656686253,1.0
Fixed (rho=4),5,700,0.1,199140.0,0.19914000000000015,0.0014121675,44,0,44,0,0.0,199.14,0.19914,0.20055216750000016,15.909090909090908,286.50309642857167,1.4060459977904993,3515.114994476248,0.03993795863595003,1.0
Fixed (rho=2),8,200,0.1,29657.5,0.029657499999999996,9.722474999999997e-05,7,0,7,0,0.0,29.6575,0.0296575,0.029754724749999996,28.571428571428573,148.77362374999998,2.6974626991486135,6743.656747871533,0.0008824507492731249,1.0
Fixed (rho=2),0,300,0.1,44237.5,0.04423750000000001,0.00018621675,10,0,10,0,0.0,44.2375,0.0442375,0.044423716750000015,30.0,148.07905583333337,2.712630686634643,6781.576716586606,0.0019651941697281256,1.0
Fixed (rho=2),10,400,0.1,58005.0,0.05800500000000003,0.000297972,13,0,13,0,0.0,58.005,0.058005,0.05830297200000003,30.76923076923077,145.75743000000008,2.7583828980260323,6895.95724506508,0.003381863890860002,1.0
Fixed (rho=4),0,500,0.1,140972.5,0.1409725,0.0007477807499999997,31,0,31,0,0.0,140.9725,0.1409725,0.14172028075,16.129032258064516,283.4405615,1.4187164163223325,3546.791040805831,0.019978662278029375,1.0
Fixed (rho=4),13,1000,0.1,281945.0,0.281945,0.0027699804000000014,62,0,62,0,0.0,281.945,0.281945,0.2847149804,16.129032258064516,284.7149804,1.4187164163223325,3546.791040805831,0.080273965148878,1.0
Adaptive (Ours),6,700,0.1,103842.5,0.10384250000000003,0.0008116312500000005,23,0,23,0,0.0,103.8425,0.1038425,0.10465413125000003,30.434782608695652,149.50590178571434,2.6963911693189204,6740.977923297301,0.01086754662432813,1.0
Fixed (rho=3),8,500,0.1,84260.0,0.08426000000000003,0.0005229855000000001,16,0,16,0,0.0,84.26,0.08426,0.08478298550000003,31.25,169.56597100000008,2.3736055067647754,5934.0137669119395,0.007143814358230003,1.0
Fixed (rho=3),3,1000,0.1,168545.0,0.16854500000000017,0.0018059939999999996,32,0,32,0,0.0,168.545,0.168545,0.17035099400000017,31.25,170.35099400000018,2.3732534338010622,5933.133584502655,0.028711808283730027,1.0
Fixed (rho=4),12,700,0.1,199140.0,0.19914000000000015,0.0014121315,44,0,44,0,0.0,199.14,0.19914,0.20055213150000015,15.909090909090908,286.5030450000002,1.4060459977904993,3515.114994476248,0.03993795146691003,1.0
Adaptive (Ours),13,1000,0.1,147267.5,0.14726750000000008,0.0015495345000000002,33,0,33,0,0.0,147.2675,0.1472675,0.14881703450000008,30.303030303030305,148.8170345000001,2.716145789125231,6790.3644728130785,0.021915912628228763,1.0
Fixed (rho=2),17,100,0.1,15902.5,0.0159025,3.606975e-05,4,0,4,0,0.0,15.9025,0.0159025,0.01593856975,25.0,159.3856975,2.5153277786511556,6288.319446627888,0.000253463105449375,1.0
Adaptive (Ours),5,300,0.1,48785.0,0.048785000000000016,0.00019849499999999998,11,0,11,0,0.0,48.785,0.048785,0.048983495000000016,27.272727272727273,163.2783166666667,2.4597724710464286,6149.43117761607,0.002389659803575001,1.0
Fixed (rho=4),7,200,0.1,55182.5,0.05518250000000001,0.00016094339999999998,12,0,12,0,0.0,55.1825,0.0551825,0.05534344340000001,16.666666666666668,276.71721700000006,1.4497349703257374,3624.337425814343,0.003053989565420501,1.0
Adaptive (Ours),6,800,0.1,117610.0,0.11761000000000002,0.0010272599999999995,26,0,26,0,0.0,117.61,0.11761,0.11863726000000002,30.76923076923077,148.29657500000002,2.720857069977043,6802.142674942606,0.013952928148600004,1.0
Fixed (rho=2),3,700,0.1,99295.0,0.09929500000000004,0.0007830180000000003,22,0,22,0,0.0,99.295,0.099295,0.10007801800000003,31.818181818181817,142.9685971428572,2.8198801550934083,7049.700387733522,0.009937246797310003,1.0
Fixed (rho=4),5,100,0.1,27585.0,0.027585,5.20461e-05,6,0,6,0,0.0,27.585,0.027585,0.0276370461,16.666666666666668,276.370461,1.450063440275512,3625.1586006887806,0.0007623679166684999,1.0
Fixed (rho=2),3,400,0.1,58005.0,0.05800500000000003,0.0002979000000000001,13,0,13,0,0.0,58.005,0.058005,0.058302900000000026,30.76923076923077,145.75725000000006,2.7583828980260323,6895.95724506508,0.0033818597145000013,1.0
Adaptive (Ours),15,1000,0.1,147267.5,0.14726750000000008,0.0015497167499999996,33,0,33,0,0.0,147.2675,0.1472675,0.1488172167500001,30.303030303030305,148.81721675000009,2.716145789125231,6790.3644728130785,0.021915939467730638,1.0
Fixed (rho=3),13,1000,0.1,168545.0,0.16854500000000017,0.0018059939999999996,32,0,32,0,0.0,168.545,0.168545,0.17035099400000017,31.25,170.35099400000018,2.3732534338010622,5933.133584502655,0.028711808283730027,1.0
Fixed (rho=3),12,700,0.1,116795.0,0.11679500000000008,0.0009384300000000002,22,0,22,0,0.0,116.795,0.116795,0.11773343000000008,31.818181818181817,168.1906142857144,2.3973629008091097,5993.4072520227755,0.01375067595685001,1.0
Adaptive (Ours),4,900,0.1,133512.5,0.13351250000000003,0.0012840772499999997,30,0,30,0,0.0,133.5125,0.1335125,0.13479657725000002,30.0,149.77397472222225,2.6963767437505854,6740.941859376462,0.01799702802009063,1.0
Adaptive (Ours),2,1000,0.1,147267.5,0.14726750000000008,0.0015495344999999997,33,0,33,0,0.0,147.2675,0.1472675,0.14881703450000008,30.303030303030305,148.8170345000001,2.716145789125231,6790.3644728130785,0.021915912628228763,1.0
Fixed (rho=3),0,800,0.1,133062.5,0.1330625000000001,0.0011903579999999999,25,0,25,0,0.0,133.0625,0.1330625,0.1342528580000001,32.0,167.81607250000016,2.404884922498826,6012.212306247065,0.017864020917625015,1.0
Adaptive (Ours),15,700,0.1,103842.5,0.10384250000000003,0.0008117212500000001,23,0,23,0,0.0,103.8425,0.1038425,0.10465422125000003,30.434782608695652,149.5060303571429,2.6963911693189204,6740.977923297301,0.010867555970153129,1.0
Fixed (rho=2),3,600,0.1,85527.5,0.08552750000000003,0.0005964075000000001,19,0,19,0,0.0,85.5275,0.0855275,0.08612390750000004,31.57894736842105,143.5398458333334,2.806114992253953,7015.287480634883,0.0073659624987062544,1.0
Fixed (rho=2),12,600,0.1,85527.5,0.08552750000000003,0.0005963715,19,0,19,0,0.0,85.5275,0.0855275,0.08612387150000003,31.57894736842105,143.53978583333338,2.806114992253953,7015.287480634883,0.007365959419716253,1.0
Fixed (rho=2),1,100,0.1,15902.5,0.0159025,3.606975e-05,4,0,4,0,0.0,15.9025,0.0159025,0.01593856975,25.0,159.3856975,2.5153277786511556,6288.319446627888,0.000253463105449375,1.0
Fixed (rho=2),12,100,0.1,15902.5,0.0159025,3.606975e-05,4,0,4,0,0.0,15.9025,0.0159025,0.01593856975,25.0,159.3856975,2.5153277786511556,6288.319446627888,0.000253463105449375,1.0
Fixed (rho=4),9,700,0.1,199140.0,0.19914000000000015,0.0014120595,44,0,44,0,0.0,199.14,0.19914,0.20055205950000016,15.909090909090908,286.50294214285736,1.4060459977904993,3515.114994476248,0.03993793712883004,1.0
Fixed (rho=3),7,300,0.1,51737.5,0.051737500000000006,0.00022532175000000005,10,0,10,0,0.0,51.7375,0.0517375,0.051962821750000006,30.0,173.20940583333334,2.3194008214544577,5798.502053636144,0.002688426490290625,1.0
Fixed (rho=3),19,400,0.1,68005.0,0.06800500000000001,0.00035956799999999994,13,0,13,0,0.0,68.005,0.068005,0.06836456800000001,30.76923076923077,170.91142000000002,2.352768178810382,5881.920447025955,0.004649132446840001,1.0
Fixed (rho=4),3,900,0.1,254310.0,0.25431000000000026,0.002292751799999999,56,0,56,0,0.0,254.31,0.25431,0.25660275180000025,16.071428571428573,285.11416866666696,1.41559513979002,3538.9878494750506,0.06525664581025806,1.0
Fixed (rho=3),14,500,0.1,84260.0,0.08426000000000003,0.0005229045000000001,16,0,16,0,0.0,84.26,0.08426,0.08478290450000003,31.25,169.56580900000006,2.3736055067647754,5934.0137669119395,0.007143807533170003,1.0
Adaptive (Ours),8,100,0.1,20450.0,0.020449999999999996,4.01625e-05,5,0,5,0,0.0,20.45,0.02045,0.020490162499999996,20.0,204.90162499999994,1.9559902200488999,4889.97555012225,0.0004190238231249999,1.0
Adaptive (Ours),5,400,0.1,62552.5,0.06255250000000002,0.00031448699999999985,14,0,14,0,0.0,62.5525,0.0625525,0.06286698700000003,28.571428571428573,157.16746750000007,2.557851404819951,6394.628512049879,0.003932487204317501,1.0
Fixed (rho=4),1,100,0.1,27585.0,0.027585,5.236875000000001e-05,6,0,6,0,0.0,27.585,0.027585,0.02763736875,16.666666666666668,276.37368749999996,1.450063440275512,3625.1586006887806,0.00076237681696875,1.0
Fixed (rho=3),7,100,0.1,18402.5,0.018402499999999995,4.4810999999999995e-05,4,0,4,0,0.0,18.4025,0.0184025,0.018447310999999994,25.0,184.47310999999993,2.173617714984377,5434.044287460943,0.0003394766406774999,1.0
Adaptive (Ours),14,600,0.1,90075.0,0.09007500000000003,0.0006209640000000001,20,0,20,0,0.0,90.075,0.090075,0.09069596400000003,30.0,151.15994000000006,2.6644462947543714,6661.1157368859285,0.008169438957300003,1.0
Adaptive (Ours),9,800,0.1,117610.0,0.11761000000000002,0.0010272599999999997,26,0,26,0,0.0,117.61,0.11761,0.11863726000000002,30.76923076923077,148.29657500000002,2.720857069977043,6802.142674942606,0.013952928148600004,1.0
Fixed (rho=3),5,900,0.1,151465.0,0.15146500000000013,0.0014871599999999993,29,0,29,0,0.0,151.465,0.151465,0.15295216000000011,31.03448275862069,169.94684444444457,2.3767867164031293,5941.966791007824,0.023166898914400016,1.0
Adaptive (Ours),0,800,0.1,117610.0,0.11761000000000002,0.0010272599999999997,26,0,26,0,0.0,117.61,0.11761,0.11863726000000002,30.76923076923077,148.29657500000002,2.720857069977043,6802.142674942606,0.013952928148600004,1.0
Fixed (rho=4),3,300,0.1,85765.0,0.08576500000000001,0.00029884500000000006,19,0,19,0,0.0,85.765,0.085765,0.08606384500000001,15.789473684210526,286.8794833333334,1.3991721564740862,3497.9303911852157,0.007381265666425001,1.0
Fixed (rho=3),18,400,0.1,68005.0,0.06800500000000001,0.000359352,13,0,13,0,0.0,68.005,0.068005,0.068364352,30.76923076923077,170.91088,2.352768178810382,5881.920447025955,0.00464911775776,1.0
Fixed (rho=2),8,900,0.1,128965.0,0.12896500000000002,0.0012470422499999997,29,0,29,0,0.0,128.965,0.128965,0.13021204225000002,31.03448275862069,144.68004694444448,2.7914550459426977,6978.637614856744,0.01679279602877125,1.0
Fixed (rho=4),5,500,0.1,140972.5,0.1409725,0.0007477807499999998,31,0,31,0,0.0,140.9725,0.1409725,0.14172028075,16.129032258064516,283.4405615,1.4187164163223325,3546.791040805831,0.019978662278029375,1.0
Fixed (rho=4),11,300,0.1,85765.0,0.08576500000000001,0.0002988090000000001,19,0,19,0,0.0,85.765,0.085765,0.086063809,15.789473684210526,286.87936333333334,1.3991721564740862,3497.9303911852157,0.007381262578885,1.0
Adaptive (Ours),4,200,0.1,34205.0,0.03420499999999999,0.00010541025,8,0,8,0,0.0,34.205,0.034205,0.03431041024999999,25.0,171.55205124999998,2.3388393509720804,5847.0983774302,0.0011735875826012498,1.0
