algorithm_name,run_id,Guard_Interval_Bits,TOTAL_TAGS,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
LODS-MTI,4,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,5,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,6,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,7,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,8,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,9,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,10,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,11,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,12,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,13,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,14,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,15,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,16,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,17,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,18,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,19,1.5,2000,226845.0,0.22684500000000013,0.0,17,0,17,0,0.0,226.845,0.226845,0.22684500000000013,117.6470588235294,113.42250000000006,3.526637131080694,8816.592827701736,0.05145865402500003,1.0
LODS-MTI,0,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,1,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,2,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,3,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,4,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,5,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,6,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,7,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,8,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,9,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,10,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,11,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,12,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,13,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,14,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,16,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,15,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,17,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,18,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
LODS-MTI,19,2.0,2000,251632.5,0.2516325000000001,0.0,17,0,17,0,0.0,251.6325,0.2516325,0.2516325000000001,117.6470588235294,125.81625000000004,3.1792395656363945,7948.098914090987,0.06331891505625002,1.0
ISMTI,0,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,1,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,3,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,2,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,4,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,5,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,7,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,9,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,6,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,8,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,10,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,11,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,15,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,13,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,14,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,16,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,12,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,17,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,19,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,0,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,18,0.0,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,1,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,3,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,2,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,4,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,6,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,5,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,7,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,8,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,9,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,10,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,12,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,11,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,13,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,14,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,15,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,17,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,16,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,18,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,0,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,1,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,19,0.2,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,2,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,3,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,4,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,6,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,5,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,7,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,8,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,10,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,9,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,11,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,12,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,13,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,14,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,15,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,16,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,17,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,18,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,19,0.4,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,0,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,2,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,1,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,4,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,3,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,5,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,6,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,7,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,8,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,9,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,10,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,11,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,12,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,13,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,14,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,15,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,17,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,16,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,19,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,18,0.6,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,0,0.8,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
ISMTI,1,0.8,2000,374212.5,0.37421250000000017,0.0,77,2,74,1,0.025974025974025976,374.2125,0.3742125,0.37421250000000017,25.974025974025974,187.10625000000007,2.13782276113171,5344.556902829275,0.14003499515625006,0.961038961038961
